seed,ols,tsls,avg_slope
153,0.39225958203077554,0.26804969045461197,0.3009711292167949
154,0.38802317469807096,0.3036118819376976,0.2955587056142864
155,0.3938906492890814,0.2959770719763254,0.30083761577689794
156,0.3916170314717734,0.32049741856342623,0.30063469073355825
157,0.3825213094472938,0.28692680042774593,0.3030456416711943
158,0.374128006583988,0.29598386779774266,0.29509200751957876
159,0.3950159622143323,0.28218179412173494,0.29609193174592036
160,0.38071436888492854,0.3074889980590734,0.30204681047333043
161,0.380794401240545,0.28085425818309406,0.30214558306310685
162,0.3810594794593935,0.30354537136318516,0.30040175802848074
163,0.3858729979921262,0.2689475318236114,0.29814442298157967
164,0.3984993839712848,0.2882764219686549,0.2987964200641265
165,0.38973390004724034,0.2941075591152406,0.2994468886702163
166,0.372715142740527,0.3082556634953867,0.30512435173581565
167,0.4104676604257902,0.35008122826699245,0.30355987847249255
168,0.39735460673159734,0.3341323675233748,0.30075545147407473
169,0.3744734536907347,0.29088553015678587,0.300392786518142
170,0.3865630955990263,0.27704075810935896,0.3032321861005323
171,0.4083085243610017,0.32838739841832976,0.30332556023717516
172,0.4053519780986694,0.24967396659198943,0.3060540497647103
173,0.38054613920740515,0.3003526064173104,0.30385497286440555
174,0.4071068748207018,0.2773186973325232,0.3029864447984569
175,0.38225559119046476,0.22163390963500615,0.2965161743744614
176,0.36659572763295883,0.2465774173573948,0.29887153627710716
177,0.3846009171468606,0.2975242966071868,0.29429767822242425
178,0.38622028056722635,0.35697486899193703,0.3038752062075048
179,0.398168227891213,0.2787771172772468,0.29901656329448945
180,0.3961683027702624,0.35785696290887714,0.30107144625827487
181,0.3865991297491747,0.3241493675373975,0.29436242674596974
182,0.3875121947579055,0.2780890543136609,0.29895141927547264
183,0.3882115515851148,0.3492552667761933,0.30354976315015103
184,0.3884913018191083,0.3475703996925918,0.29994491492574155
185,0.3993626396858039,0.2780820753650747,0.2980019750673653
186,0.3789197487820872,0.2576122739504774,0.3037825995247218
187,0.377893468040138,0.27139784615935403,0.2943431658198302
188,0.4075835840914982,0.35202341427429135,0.2965830548278967
189,0.3950592963579097,0.2789594335985485,0.3016390390913694
190,0.3778434568809322,0.27745833659519614,0.3009275987485139
191,0.4157660236340151,0.37347656536935164,0.30311522560904325
192,0.40156896531313396,0.4013937652931762,0.300627176225553
193,0.4012893671561777,0.2691828104193488,0.3031811605985858
194,0.40591154082090586,0.28156856683018777,0.30252023716863374
195,0.38437119338805253,0.3115658631164899,0.299265396130679
196,0.41536716611238333,0.3265193581101032,0.2990796617822387
197,0.409159894702388,0.3387087737483349,0.30368754335275283
198,0.4124389582773768,0.2750788468792433,0.30004553707852755
199,0.3990023586128876,0.32711335817335957,0.30273315636145665
200,0.39518705545281557,0.3121057426043189,0.29906979451459775
201,0.361687516962006,0.3674313428500164,0.2970839248168221
202,0.39754735470312835,0.28014813653076603,0.2971009226299094
203,0.40915836047917237,0.26692490669612096,0.3014385765149569
204,0.39449918545078494,0.2489285334332477,0.30902218880515847
205,0.36766386916349986,0.3087353031395247,0.30385492911046946
206,0.3823100825677782,0.30720661057347093,0.2960819136468886
207,0.3972932343950508,0.3372895318334663,0.30277859834637205
208,0.38739869959725004,0.3094658486817989,0.2933905225844218
209,0.40599484745256076,0.3838829904786167,0.30220732116781857
210,0.3787826523737503,0.32664011152773764,0.29879932317805485
211,0.4020602456402028,0.30939815288124706,0.3016034139706816
212,0.3954173455626797,0.3256628183727579,0.2987568892932683
213,0.3911166097915054,0.2773481687124523,0.2968414301968801
214,0.36227498624653026,0.2716552846147872,0.3020049972966162
215,0.4017909121981509,0.2692211797703463,0.30242610056209385
216,0.38216965476920206,0.30125877546104335,0.2963754582893291
217,0.39839289209580714,0.318042705128923,0.2992293857723016
218,0.37861254419374274,0.27447310372222317,0.2998860948325749
219,0.36902897911416777,0.26680322005595747,0.29431737605051284
220,0.3991715835691915,0.2889306046963399,0.3002781517856796
221,0.3742768880876366,0.28446259506741245,0.3003724660718049
222,0.3787198651044465,0.2813117404146393,0.29676340776596416
223,0.37242979049431824,0.2871845957484638,0.29717884469985567
224,0.38480576658275,0.3496323395203109,0.2998473807316943
225,0.37916167476127693,0.3171459445630083,0.2958464001542986
226,0.3875461062829951,0.26768164007573797,0.3001627428487598
227,0.39138150564103197,0.3252944600011357,0.3024132125596597
228,0.40061922889608653,0.3313263981727416,0.29940439633717036
229,0.3830960292186065,0.2123537613780258,0.3017793468632963
230,0.37715636206513203,0.2692392932628311,0.30117849198426944
231,0.39544444815725543,0.30252723030539924,0.3011482567923394
232,0.38149509249483665,0.30969195234268443,0.2967270437730438
233,0.3931606911776009,0.2683614153677811,0.30041681423317673
234,0.4011850109340757,0.3100658445248182,0.30333094796799054
235,0.3640431034617306,0.2829940054328253,0.30146182372353725
236,0.3983121366222854,0.31156837326395964,0.30448823423424426
237,0.3972490625530304,0.3210870313647685,0.30277170545958715
238,0.3902926833733338,0.3201846322950841,0.2943391622655155
239,0.3833941843932306,0.3273123696278483,0.29808290947675314
240,0.3796234181314424,0.21604170364863343,0.2959834100868045
241,0.3903661421294201,0.3058762822898001,0.299801969869504
242,0.3908457415636732,0.3114509196115366,0.30193108395176826
243,0.393775414505089,0.2832156584787643,0.29707525125059625
244,0.3902235259809767,0.24466861480557786,0.3023605251746306
245,0.39050214342745204,0.23865167292967404,0.30591539390416683
246,0.4050296578243105,0.35641451239848704,0.3045085635291365
247,0.37899650349097114,0.3032612443439156,0.29653898096223663
248,0.4068931311698446,0.3234841933470949,0.300294140572196
249,0.38823087093331393,0.22657645309882782,0.30367838815848663
250,0.4051852543564376,0.3507700619056243,0.30053658319477433
251,0.40885605468601854,0.30632011423183253,0.3023727256237751
252,0.39856236915100757,0.3506533580629345,0.300817630992365
253,0.37551016233480355,0.2662124141216642,0.2914462581499794
254,0.3986578446770703,0.2694756471960792,0.3044996430825817
255,0.40687999718398504,0.3485773648931248,0.3012240410465972
256,0.39648803944084277,0.3626068005662279,0.30210739561089434
257,0.38036432904444395,0.29910355962609286,0.30044997298082404
258,0.37580434614021974,0.25810288939969617,0.3045673930075727
259,0.39799632195445733,0.3510796407561561,0.29749103221410833
260,0.3910544308027422,0.28997106459354444,0.3012110772875026
261,0.38115306239284447,0.2717758229225938,0.2991454396608455
262,0.3776449768097738,0.26667304844969425,0.3006876066960398
263,0.3858942145585123,0.28294729535532787,0.29958106041802157
264,0.38962670231324154,0.30793216029417037,0.29523206309838057
265,0.3805952639979842,0.30924531957439816,0.29809391877479496
266,0.39831069640948763,0.2699409598314325,0.3044295111392516
267,0.40409077152145073,0.2891371698217878,0.29575783490177077
268,0.36662045005924393,0.3049041171952482,0.2957206793063622
269,0.38609675993943876,0.2953282868729331,0.29959872572262797
270,0.39746788498124613,0.2712800682238356,0.2984544445735027
271,0.39733354527308906,0.2868320602183516,0.2993664134249658
272,0.3834675545535841,0.3356825102120108,0.2976853878533261
273,0.393412454371458,0.32935975258824396,0.3023689697299977
274,0.38561565378745694,0.3290427395175937,0.29712944966332605
275,0.37382215176265116,0.2648657876639622,0.29832852975300816
276,0.3758522935594564,0.29041365890303683,0.29748121823548107
277,0.38174080756127393,0.35279646436072454,0.29931414103328413
278,0.400876053596711,0.28250308195906976,0.3008253530832196
279,0.4154780371142403,0.35371963188028793,0.2983280871970201
280,0.38852455761922144,0.26511167496343613,0.2994398335825357
281,0.3906173773267273,0.3003324275254435,0.301992463692886
282,0.37298378455849285,0.28576716641326566,0.30052919950694024
283,0.38879394939506234,0.31408891863569105,0.29984232981178066
284,0.3789580228784754,0.2628979571852075,0.2991123245204227
285,0.4034493495917311,0.3216042732692948,0.3039993047522201
286,0.3828080302140155,0.3304341951672001,0.3023704318114474
287,0.40422596238520925,0.30065428339844213,0.29955904130578304
288,0.38783957755913345,0.2661442889217004,0.2948381415674055
289,0.39567725759582606,0.29998875038048195,0.2976750157903417
290,0.3933956669648889,0.2847035414284473,0.30434536786217775
291,0.37923089629450407,0.3432087222149987,0.2998997473141584
292,0.3730734555223023,0.2889253094975379,0.29766912406446394
293,0.399109883477291,0.3438279490571509,0.3026986187561401
294,0.3885620399034002,0.27388677870547234,0.30034749398201954
295,0.3781160557254648,0.2780846857008336,0.29646812596597466
296,0.3728597027343455,0.314599587181483,0.29955699367658767
297,0.39985349237038414,0.3154878667272432,0.29988988330871075
298,0.39067720940901807,0.32000245654859444,0.30283207683259133
299,0.3903387068445914,0.27736616349508164,0.2982664059422189
300,0.3898832780813299,0.30336286533994233,0.29971357123455283
