site,round,stage,n_train,n_test,loss,mse,mae,r2,fs_r2,xhat_sd
site04,2,local,3644,912,1.2485630512237549,1.2485630512237549,0.8956124782562256,-0.0045176744461059,0.080704962135807,0.2982235848903656
site04,3,global,3644,912,1.2416640520095823,1.2416640520095823,0.8943915367126465,0.0010328292846679,0.080704962135807,0.2982235848903656
site04,3,local,3644,912,1.2425148487091064,1.2425148487091064,0.8939964771270752,0.0003482699394226,0.080704962135807,0.2982235848903656
site04,4,global,3644,912,1.240960717201233,1.240960717201233,0.8941594958305359,0.0015985965728759,0.080704962135807,0.2982235848903656
site04,4,local,3644,912,1.2420811653137207,1.2420811653137207,0.8938130140304565,0.0006971359252929,0.080704962135807,0.2982235848903656
site04,5,global,3644,912,1.24117910861969,1.24117910861969,0.8944656848907471,0.0014230012893676,0.080704962135807,0.2982235848903656
site05,0,global,3704,927,1.2314372062683103,1.2314372062683103,0.8855758905410767,-0.0111156702041625,0.0485916888375729,0.2728365957736969
site05,0,local,3704,927,1.2256100177764893,1.2256100177764893,0.8849980235099792,-0.0063312053680419,0.0485916888375729,0.2728365957736969
site05,1,global,3704,927,1.2168095111846924,1.2168095111846924,0.8834962248802185,0.0008948445320129,0.0485916888375729,0.2728365957736969
site05,1,local,3704,927,1.2200413942337036,1.2200413942337036,0.8837994933128357,-0.0017588138580322,0.0485916888375729,0.2728365957736969
site05,2,global,3704,927,1.217073678970337,1.217073678970337,0.8835684657096863,0.0006779432296752,0.0485916888375729,0.2728365957736969
site05,2,local,3704,927,1.2187758684158323,1.2187758684158323,0.8843526244163513,-0.000719666481018,0.0485916888375729,0.2728365957736969
site05,3,global,3704,927,1.217515468597412,1.217515468597412,0.8837065100669861,0.0003151893615722,0.0485916888375729,0.2728365957736969
site05,3,local,3704,927,1.2200891971588137,1.2200891971588137,0.8845216035842896,-0.0017980337142944,0.0485916888375729,0.2728365957736969
site05,4,global,3704,927,1.217496037483215,1.217496037483215,0.883769690990448,0.000331163406372,0.0485916888375729,0.2728365957736969
site05,4,local,3704,927,1.2199040651321411,1.2199040651321411,0.8849620819091797,-0.0016460418701171,0.0485916888375729,0.2728365957736969
site05,5,global,3704,927,1.217011332511902,1.217011332511902,0.8834697604179382,0.0007290840148925,0.0485916888375729,0.2728365957736969
site06,0,global,4503,1126,1.3502236604690552,1.3502236604690552,0.9423786997795104,-0.0155380964279174,0.0426912030400241,0.2053330838680267
site06,0,local,4503,1126,1.3298377990722656,1.3298377990722656,0.9382251501083374,-0.0002053976058959,0.0426912030400241,0.2053330838680267
site06,1,global,4503,1126,1.3293004035949707,1.3293004035949707,0.937495231628418,0.0001987814903259,0.0426912030400241,0.2053330838680267
site06,1,local,4503,1126,1.331502914428711,1.331502914428711,0.9381621479988098,-0.0014576911926269,0.0426912030400241,0.2053330838680267
site06,2,global,4503,1126,1.3296369314193726,1.3296369314193726,0.9375368356704712,-5.435943603515625e-05,0.0426912030400241,0.2053330838680267
site06,2,local,4503,1126,1.3317939043045044,1.3317939043045044,0.93809711933136,-0.0016766786575317,0.0426912030400241,0.2053330838680267
site06,3,global,4503,1126,1.3300843238830566,1.3300843238830566,0.9375638365745544,-0.0003907680511474,0.0426912030400241,0.2053330838680267
site06,3,local,4503,1126,1.330588459968567,1.330588459968567,0.9377829432487488,-0.0007699728012084,0.0426912030400241,0.2053330838680267
site06,4,global,4503,1126,1.32956862449646,1.32956862449646,0.9374165534973145,-2.9802322387695312e-06,0.0426912030400241,0.2053330838680267
site06,4,local,4503,1126,1.3349223136901855,1.3349223136901855,0.9388166666030884,-0.004029631614685,0.0426912030400241,0.2053330838680267
site06,5,global,4503,1126,1.3294726610183716,1.3294726610183716,0.9374210834503174,6.920099258422852e-05,0.0426912030400241,0.2053330838680267
site07,0,global,5712,1429,1.1140309572219849,1.1140309572219849,0.8455895781517029,-0.0059088468551635,0.1327346101369241,0.369501531124115
site07,0,local,5712,1429,1.103086233139038,1.103086233139038,0.8412951827049255,0.0039736032485961,0.1327346101369241,0.369501531124115
site07,1,global,5712,1429,1.1048246622085571,1.1048246622085571,0.8417678475379944,0.0024039149284362,0.1327346101369241,0.369501531124115
site07,1,local,5712,1429,1.1030081510543823,1.1030081510543823,0.84110426902771,0.0040441751480102,0.1327346101369241,0.369501531124115
site07,2,global,5712,1429,1.1037036180496216,1.1037036180496216,0.841371476650238,0.0034161210060119,0.1327346101369241,0.369501531124115
site07,2,local,5712,1429,1.1040704250335691,1.1040704250335691,0.8412208557128906,0.0030850172042846,0.1327346101369241,0.369501531124115
site07,3,global,5712,1429,1.1031593084335327,1.1031593084335327,0.8411052227020264,0.0039076209068298,0.1327346101369241,0.369501531124115
site07,3,local,5712,1429,1.1021398305892944,1.1021398305892944,0.840729832649231,0.0048281550407409,0.1327346101369241,0.369501531124115
site07,4,global,5712,1429,1.1036628484725952,1.1036628484725952,0.8412155508995056,0.0034529566764831,0.1327346101369241,0.369501531124115
site07,4,local,5712,1429,1.1114689111709597,1.1114689111709597,0.8434833884239197,-0.0035954713821411,0.1327346101369241,0.369501531124115
site07,5,global,5712,1429,1.103777527809143,1.103777527809143,0.8413154482841492,0.0033494234085083,0.1327346101369241,0.369501531124115
site08,0,global,6523,1631,1.2584816217422483,1.2584816217422483,0.8910154104232788,-0.0149564743041992,0.1721204910108354,0.4404027163982391
site08,0,local,6523,1631,1.2306355237960815,1.2306355237960815,0.8768303990364075,0.0075011849403381,0.1721204910108354,0.4404027163982391
site08,1,global,6523,1631,1.2319945096969604,1.2319945096969604,0.8774174451828003,0.0064051747322082,0.1721204910108354,0.4404027163982391
site08,1,local,6523,1631,1.2294548749923706,1.2294548749923706,0.8759467601776123,0.0084533095359802,0.1721204910108354,0.4404027163982391
site08,2,global,6523,1631,1.2309798002243042,1.2309798002243042,0.8771251440048218,0.0072235465049743,0.1721204910108354,0.4404027163982391
site08,2,local,6523,1631,1.228318214416504,1.228318214416504,0.8753639459609985,0.0093700885772705,0.1721204910108354,0.4404027163982391
site08,3,global,6523,1631,1.2291579246520996,1.2291579246520996,0.8763983845710754,0.0086928606033325,0.1721204910108354,0.4404027163982391
site08,3,local,6523,1631,1.2282052040100098,1.2282052040100098,0.8756269216537476,0.009461224079132,0.1721204910108354,0.4404027163982391
site08,4,global,6523,1631,1.2285377979278564,1.2285377979278564,0.8760075569152832,0.0091930031776428,0.1721204910108354,0.4404027163982391
site08,4,local,6523,1631,1.2303502559661863,1.2303502559661863,0.8770738244056702,0.0077311992645263,0.1721204910108354,0.4404027163982391
site08,5,global,6523,1631,1.2296664714813232,1.2296664714813232,0.8764735460281372,0.008282721042633,0.1721204910108354,0.4404027163982391
site09,0,global,6739,1685,1.160444736480713,1.160444736480713,0.8538891077041626,-0.0188343524932861,0.0352690201469616,0.2022626996040344
site09,0,local,6739,1685,1.1366443634033203,1.1366443634033203,0.8439366817474365,0.0020615458488464,0.0352690201469616,0.2022626996040344
site09,1,global,6739,1685,1.1366305351257324,1.1366305351257324,0.8439950346946716,0.0020737051963806,0.0352690201469616,0.2022626996040344
site09,1,local,6739,1685,1.13457190990448,1.13457190990448,0.8431873917579651,0.0038811564445495,0.0352690201469616,0.2022626996040344
site09,2,global,6739,1685,1.1362545490264893,1.1362545490264893,0.8438718318939209,0.0024038553237915,0.0352690201469616,0.2022626996040344
site09,2,local,6739,1685,1.1381694078445437,1.1381694078445437,0.8445812463760376,0.0007227063179016,0.0352690201469616,0.2022626996040344
site09,3,global,6739,1685,1.1356492042541504,1.1356492042541504,0.8435924053192139,0.0029353499412536,0.0352690201469616,0.2022626996040344
site09,3,local,6739,1685,1.1344393491744995,1.1344393491744995,0.8431910872459412,0.0039975643157958,0.0352690201469616,0.2022626996040344
site09,4,global,6739,1685,1.1357688903808594,1.1357688903808594,0.8436561822891235,0.0028302073478698,0.0352690201469616,0.2022626996040344
site09,4,local,6739,1685,1.1413172483444214,1.1413172483444214,0.8457280993461609,-0.0020411014556884,0.0352690201469616,0.2022626996040344
site09,5,global,6739,1685,1.1364002227783203,1.1364002227783203,0.8439428210258484,0.0022758841514587,0.0352690201469616,0.2022626996040344
site10,0,global,7504,1876,1.082797646522522,1.082797646522522,0.8264690637588501,-0.0075136423110961,0.082569773232602,0.2769405543804168
site10,0,local,7504,1876,1.0733462572097778,1.0733462572097778,0.8214741945266724,0.0012806057929992,0.082569773232602,0.2769405543804168
site10,1,global,7504,1876,1.0742652416229248,1.0742652416229248,0.8205932378768921,0.0004255771636962,0.082569773232602,0.2769405543804168
site10,1,local,7504,1876,1.0732524394989014,1.0732524394989014,0.8207799792289734,0.0013679265975952,0.082569773232602,0.2769405543804168
site10,2,global,7504,1876,1.073505401611328,1.073505401611328,0.8204739093780518,0.0011325478553771,0.082569773232602,0.2769405543804168
site10,2,local,7504,1876,1.074422836303711,1.074422836303711,0.8206987380981445,0.000278890132904,0.082569773232602,0.2769405543804168
site10,3,global,7504,1876,1.0736351013183594,1.0736351013183594,0.8207516074180603,0.001011848449707,0.082569773232602,0.2769405543804168
site10,3,local,7504,1876,1.0731916427612305,1.0731916427612305,0.8204945921897888,0.001424491405487,0.082569773232602,0.2769405543804168
site10,4,global,7504,1876,1.0739822387695312,1.0739822387695312,0.8208244442939758,0.0006888508796691,0.082569773232602,0.2769405543804168
site10,4,local,7504,1876,1.0740293264389038,1.0740293264389038,0.8207080960273743,0.000645101070404,0.082569773232602,0.2769405543804168
site10,5,global,7504,1876,1.0737112760543823,1.0737112760543823,0.8207430243492126,0.000940978527069,0.082569773232602,0.2769405543804168
