site,round,stage,n_train,n_test,loss,mse,mae,r2,fs_r2,xhat_sd
site09,0,local,6739,1685,1.0893969535827637,1.0893969535827637,0.825401782989502,0.0999937057495117,0.0352690201469616,0.2022626996040344
site09,1,global,6739,1685,1.135371446609497,1.135371446609497,0.8447777032852173,0.0620118379592895,0.0352690201469616,0.2022626996040344
site09,1,local,6739,1685,1.1148979663848877,1.1148979663848877,0.8358982801437378,0.0789260268211364,0.0352690201469616,0.2022626996040344
site09,2,global,6739,1685,1.1718496084213257,1.1718496084213257,0.857554018497467,0.0318753123283386,0.0352690201469616,0.2022626996040344
site09,2,local,6739,1685,1.0996510982513428,1.0996510982513428,0.8295517563819885,0.091522216796875,0.0352690201469616,0.2022626996040344
site09,3,global,6739,1685,1.1276518106460571,1.1276518106460571,0.8399994373321533,0.068389356136322,0.0352690201469616,0.2022626996040344
site09,3,local,6739,1685,1.08858060836792,1.08858060836792,0.8247318863868713,0.1006680727005004,0.0352690201469616,0.2022626996040344
site09,4,global,6739,1685,1.1289366483688354,1.1289366483688354,0.8402778506278992,0.0673279166221618,0.0352690201469616,0.2022626996040344
site09,4,local,6739,1685,1.1015361547470093,1.1015361547470093,0.8296408653259277,0.0899648666381836,0.0352690201469616,0.2022626996040344
site09,5,global,6739,1685,1.1592153310775757,1.1592153310775757,0.8510143160820007,0.0423131585121154,0.0352690201469616,0.2022626996040344
site10,0,global,7504,1876,1.236799955368042,1.236799955368042,0.8709936738014221,-0.0700498819351196,0.082569773232602,0.2769405543804168
site10,0,local,7504,1876,0.99224454164505,0.99224454164505,0.7919012904167175,0.141533613204956,0.082569773232602,0.2769405543804168
site10,1,global,7504,1876,1.0744520425796509,1.0744520425796509,0.8156788945198059,0.0704096555709838,0.082569773232602,0.2769405543804168
site10,1,local,7504,1876,0.9872936010360718,0.9872936010360718,0.7894722819328308,0.1458170413970947,0.082569773232602,0.2769405543804168
site10,2,global,7504,1876,1.086928367614746,1.086928367614746,0.8242512941360474,0.0596154332160949,0.082569773232602,0.2769405543804168
site10,2,local,7504,1876,0.9897688627243042,0.9897688627243042,0.7888689637184143,0.1436755657196045,0.082569773232602,0.2769405543804168
site10,3,global,7504,1876,1.0875468254089355,1.0875468254089355,0.8257945775985718,0.059080421924591,0.082569773232602,0.2769405543804168
site10,3,local,7504,1876,0.9986087083816528,0.9986087083816528,0.7948009371757507,0.1360275745391845,0.082569773232602,0.2769405543804168
site10,4,global,7504,1876,1.0344157218933103,1.0344157218933103,0.8118345737457275,0.1050481796264648,0.082569773232602,0.2769405543804168
site10,4,local,7504,1876,1.0130770206451416,1.0130770206451416,0.7995927929878235,0.1235098838806152,0.082569773232602,0.2769405543804168
site10,5,global,7504,1876,1.0592312812805176,1.0592312812805176,0.8221721649169922,0.0835782885551452,0.082569773232602,0.2769405543804168
