suite,scenario,dataset,seed,x,f
robustness,clean,quadratic,3,-0.8999999761581421,-0.1315673850476741
robustness,clean,quadratic,3,-0.800000011920929,-0.1220881603658199
robustness,clean,quadratic,3,-0.699999988079071,-0.11260732635855669
robustness,clean,quadratic,3,-0.6000000238418579,-0.1031264923512935
robustness,clean,quadratic,3,-0.5,-0.0910432152450084
robustness,clean,quadratic,3,-0.4000000059604645,-0.0765326730906963
robustness,clean,quadratic,3,-0.3000000119209289,-0.06202208623290059
robustness,clean,quadratic,3,-0.2000000029802322,-0.043363306671381
robustness,clean,quadratic,3,-0.1000000014901161,-0.0233471132814884
robustness,clean,quadratic,3,0.0,0.0
robustness,clean,quadratic,3,0.1000000014901161,0.035300061106681796
robustness,clean,quadratic,3,0.2000000029802322,0.0727206356823444
robustness,clean,quadratic,3,0.3000000119209289,0.1112658642232418
robustness,clean,quadratic,3,0.4000000059604645,0.1555843539535999
robustness,clean,quadratic,3,0.5,0.214659858494997
robustness,clean,quadratic,3,0.6000000238418579,0.2737386412918567
robustness,clean,quadratic,3,0.699999988079071,0.333171147853136
robustness,clean,quadratic,3,0.800000011920929,0.38872315362095833
robustness,clean,quadratic,3,0.8999999761581421,0.4404663033783436
robustness,clean,quadratic,3,1.0,0.48835577443242073
robustness,clean,quadratic,3,1.100000023841858,0.539507944136858
robustness,clean,quadratic,3,1.2000000476837158,0.5994466133415699
robustness,clean,quadratic,3,1.2999999523162842,0.661364633589983
robustness,clean,quadratic,3,1.399999976158142,0.725213784724474
robustness,clean,quadratic,3,1.5,0.8095110841095448
robustness,clean,quadratic,3,1.600000023841858,0.9016352482140064
robustness,clean,quadratic,3,1.7000000476837158,0.9937594719231126
robustness,clean,quadratic,3,1.7999999523162842,1.0858835764229298
robustness,clean,quadratic,3,1.899999976158142,1.1780078001320362
robustness,clean,quadratic,3,2.0,1.269185859709978
robustness,clean,quadratic,3,2.0999999046325684,1.3592140264809132
robustness,clean,quadratic,3,2.200000047683716,1.4492423124611378
robustness,clean,quadratic,3,2.299999952316284,1.5371720381081104
robustness,clean,quadratic,3,2.400000095367432,1.6231619901955128
robustness,clean,quadratic,3,2.5,1.709151465445757
robustness,clean,quadratic,3,2.5999999046325684,1.7951411791145802
robustness,clean,quadratic,3,2.700000047683716,1.8811310119926934
robustness,clean,quadratic,3,2.799999952316284,1.9671207256615157
robustness,clean,quadratic,3,2.900000095367432,2.0531106777489185
robustness,clean,quadratic,3,3.0,2.1391001529991627
robustness,no_attack|fedavg,quadratic,3,-3.0,0.2539946772158146
robustness,no_attack|fedavg,quadratic,3,-2.900000095367432,0.2360038347542286
robustness,no_attack|fedavg,quadratic,3,-2.799999952316284,0.2180130369961261
robustness,no_attack|fedavg,quadratic,3,-2.700000047683716,0.1902866698801517
robustness,no_attack|fedavg,quadratic,3,-2.5999999046325684,0.1612910516560077
robustness,no_attack|fedavg,quadratic,3,-2.5,0.1322955228388309
robustness,no_attack|fedavg,quadratic,3,-2.400000095367432,0.10330004617571831
robustness,no_attack|fedavg,quadratic,3,-2.299999952316284,0.0743044428527355
robustness,no_attack|fedavg,quadratic,3,-2.200000047683716,0.04530889913439749
robustness,no_attack|fedavg,quadratic,3,-2.0999999046325684,0.0163132920861245
robustness,no_attack|fedavg,quadratic,3,-2.0,-0.0126822553575038
robustness,no_attack|fedavg,quadratic,3,-1.899999976158142,-0.042193438857793794
robustness,no_attack|fedavg,quadratic,3,-1.7999999523162842,-0.07608650252223009
robustness,no_attack|fedavg,quadratic,3,-1.7000000476837158,-0.0991232804954052
robustness,no_attack|fedavg,quadratic,3,-1.600000023841858,-0.11759563907980919
robustness,no_attack|fedavg,quadratic,3,-1.5,-0.1340414248406887
robustness,no_attack|fedavg,quadratic,3,-1.399999976158142,-0.140193622559309
robustness,no_attack|fedavg,quadratic,3,-1.2999999523162842,-0.14470560476183889
robustness,no_attack|fedavg,quadratic,3,-1.2000000476837158,-0.1437369249761104
robustness,no_attack|fedavg,quadratic,3,-1.100000023841858,-0.14276828989386559
robustness,no_attack|fedavg,quadratic,3,-1.0,-0.1397040002048015
robustness,no_attack|fedavg,quadratic,3,-0.8999999761581421,-0.1315673850476741
robustness,no_attack|fedavg,quadratic,3,-0.800000011920929,-0.1220881603658199
robustness,no_attack|fedavg,quadratic,3,-0.699999988079071,-0.11260732635855669
robustness,no_attack|fedavg,quadratic,3,-0.6000000238418579,-0.1031264923512935
robustness,no_attack|fedavg,quadratic,3,-0.5,-0.0910432152450084
robustness,no_attack|fedavg,quadratic,3,-0.4000000059604645,-0.0765326730906963
robustness,no_attack|fedavg,quadratic,3,-0.3000000119209289,-0.06202208623290059
robustness,no_attack|fedavg,quadratic,3,-0.2000000029802322,-0.043363306671381
robustness,no_attack|fedavg,quadratic,3,-0.1000000014901161,-0.0233471132814884
robustness,no_attack|fedavg,quadratic,3,0.0,0.0
robustness,no_attack|fedavg,quadratic,3,0.1000000014901161,0.035300061106681796
robustness,no_attack|fedavg,quadratic,3,0.2000000029802322,0.0727206356823444
robustness,no_attack|fedavg,quadratic,3,0.3000000119209289,0.1112658642232418
robustness,no_attack|fedavg,quadratic,3,0.4000000059604645,0.1555843539535999
robustness,no_attack|fedavg,quadratic,3,0.5,0.214659858494997
robustness,no_attack|fedavg,quadratic,3,0.6000000238418579,0.2737386412918567
robustness,no_attack|fedavg,quadratic,3,0.699999988079071,0.333171147853136
robustness,no_attack|fedavg,quadratic,3,0.800000011920929,0.38872315362095833
robustness,no_attack|fedavg,quadratic,3,0.8999999761581421,0.4404663033783436
robustness,no_attack|fedavg,quadratic,3,1.0,0.48835577443242073
robustness,no_attack|fedavg,quadratic,3,1.100000023841858,0.539507944136858
robustness,no_attack|fedavg,quadratic,3,1.2000000476837158,0.5994466133415699
robustness,no_attack|fedavg,quadratic,3,1.2999999523162842,0.661364633589983
robustness,no_attack|fedavg,quadratic,3,1.399999976158142,0.725213784724474
robustness,no_attack|fedavg,quadratic,3,1.5,0.8095110841095448
robustness,no_attack|fedavg,quadratic,3,1.600000023841858,0.9016352482140064
robustness,no_attack|fedavg,quadratic,3,1.7000000476837158,0.9937594719231126
robustness,no_attack|fedavg,quadratic,3,1.7999999523162842,1.0858835764229298
robustness,no_attack|fedavg,quadratic,3,1.899999976158142,1.1780078001320362
robustness,no_attack|fedavg,quadratic,3,2.0,1.269185859709978
robustness,no_attack|fedavg,quadratic,3,2.0999999046325684,1.3592140264809132
robustness,no_attack|fedavg,quadratic,3,2.200000047683716,1.4492423124611378
robustness,no_attack|fedavg,quadratic,3,2.299999952316284,1.5371720381081104
robustness,no_attack|fedavg,quadratic,3,2.400000095367432,1.6231619901955128
robustness,no_attack|fedavg,quadratic,3,2.5,1.709151465445757
robustness,no_attack|fedavg,quadratic,3,2.5999999046325684,1.7951411791145802
robustness,no_attack|fedavg,quadratic,3,2.700000047683716,1.8811310119926934
robustness,no_attack|fedavg,quadratic,3,2.799999952316284,1.9671207256615157
robustness,no_attack|fedavg,quadratic,3,2.900000095367432,2.0531106777489185
robustness,no_attack|fedavg,quadratic,3,3.0,2.1391001529991627
robustness,clean,quadratic,4,-3.0,-0.30832445621490473
robustness,clean,quadratic,4,-2.900000095367432,-0.3153197765350341
robustness,clean,quadratic,4,-2.799999952316284,-0.32231506705284113
robustness,clean,quadratic,4,-2.700000047683716,-0.3293104171752929
robustness,clean,quadratic,4,-2.5999999046325684,-0.3363057374954223
robustness,clean,quadratic,4,-2.5,-0.343293398618698
robustness,clean,quadratic,4,-2.400000095367432,-0.3502800464630126
robustness,clean,quadratic,4,-2.299999952316284,-0.357266753911972
robustness,clean,quadratic,4,-2.200000047683716,-0.3642534613609313
robustness,clean,quadratic,4,-2.0999999046325684,-0.3712401390075683
robustness,clean,quadratic,4,-2.0,-0.37822687625885
robustness,clean,quadratic,4,-1.899999976158142,-0.385213553905487
robustness,clean,quadratic,4,-1.7999999523162842,-0.3922002613544463
robustness,clean,quadratic,4,-1.7000000476837158,-0.3991869688034057
robustness,clean,quadratic,4,-1.600000023841858,-0.4061736166477202
robustness,clean,quadratic,4,-1.5,-0.412405639886856
robustness,clean,quadratic,4,-1.399999976158142,-0.4019184112548827
robustness,clean,quadratic,4,-1.2999999523162842,-0.387409895658493
robustness,clean,quadratic,4,-1.2000000476837158,-0.3727213144302367
robustness,clean,quadratic,4,-1.100000023841858,-0.3580325841903686
robustness,clean,quadratic,4,-1.0,-0.3433439433574676
robustness,clean,quadratic,4,-0.8999999761581421,-0.3286552429199218
robustness,clean,quadratic,4,-0.800000011920929,-0.3134417533874511
robustness,clean,quadratic,4,-0.699999988079071,-0.2951268255710601
robustness,clean,quadratic,4,-0.6000000238418579,-0.2710170447826384
robustness,clean,quadratic,4,-0.5,-0.2470500767230987
robustness,clean,quadratic,4,-0.4000000059604645,-0.21553692221641532
robustness,clean,quadratic,4,-0.3000000119209289,-0.1667870357632636
robustness,clean,quadratic,4,-0.2000000029802322,-0.1180371195077895
robustness,clean,quadratic,4,-0.1000000014901161,-0.0606509596109389
robustness,clean,quadratic,4,0.0,0.0
robustness,clean,quadratic,4,0.1000000014901161,0.060650944709777894
robustness,clean,quadratic,4,0.2000000029802322,0.1195807158946991
robustness,clean,quadratic,4,0.3000000119209289,0.1665808856487274
robustness,clean,quadratic,4,0.4000000059604645,0.21659481525421148
robustness,clean,quadratic,4,0.5,0.2676725089550019
robustness,clean,quadratic,4,0.6000000238418579,0.3266538679599762
robustness,clean,quadratic,4,0.699999988079071,0.3894156217575074
robustness,clean,quadratic,4,0.800000011920929,0.46076744794845587
robustness,clean,quadratic,4,0.8999999761581421,0.5401197075843812
robustness,clean,quadratic,4,1.0,0.6194151043891908
robustness,clean,quadratic,4,1.100000023841858,0.6969773173332215
robustness,clean,quadratic,4,1.2000000476837158,0.789426624774933
robustness,clean,quadratic,4,1.2999999523162842,0.891275405883789
robustness,clean,quadratic,4,1.399999976158142,0.991147816181183
robustness,clean,quadratic,4,1.5,1.0897156596183777
robustness,clean,quadratic,4,1.600000023841858,1.18588525056839
robustness,clean,quadratic,4,1.7000000476837158,1.2820547223091125
robustness,clean,quadratic,4,1.7999999523162842,1.3782243132591248
robustness,clean,quadratic,4,1.899999976158142,1.4735067486763
robustness,clean,quadratic,4,2.0,1.5663983225822449
robustness,clean,quadratic,4,2.0999999046325684,1.6592897772789001
robustness,clean,quadratic,4,2.200000047683716,1.7521812319755554
robustness,clean,quadratic,4,2.299999952316284,1.845072448253632
robustness,clean,quadratic,4,2.400000095367432,1.9378334879875188
robustness,clean,quadratic,4,2.5,2.0286656022071843
robustness,clean,quadratic,4,2.5999999046325684,2.119497835636139
robustness,clean,quadratic,4,2.700000047683716,2.210330069065094
robustness,clean,quadratic,4,2.799999952316284,2.3008885979652405
robustness,clean,quadratic,4,2.900000095367432,2.3893402218818665
robustness,clean,quadratic,4,3.0,2.4777913689613342
robustness,clean,quadratic,1,-3.0,-0.1348216533660887
robustness,clean,quadratic,1,-2.900000095367432,-0.13685528934001912
robustness,clean,quadratic,1,-2.799999952316284,-0.1388889253139495
robustness,clean,quadratic,1,-2.700000047683716,-0.1409225463867186
robustness,clean,quadratic,1,-2.5999999046325684,-0.14315345883369432
robustness,clean,quadratic,1,-2.5,-0.1460214853286742
robustness,clean,quadratic,1,-2.400000095367432,-0.148889511823654
robustness,clean,quadratic,1,-2.299999952316284,-0.1517575383186339
robustness,clean,quadratic,1,-2.200000047683716,-0.1546255648136138
robustness,clean,quadratic,1,-2.0999999046325684,-0.1574935913085936
robustness,clean,quadratic,1,-2.0,-0.1604975908994673
robustness,clean,quadratic,1,-1.899999976158142,-0.163522958755493
robustness,clean,quadratic,1,-1.7999999523162842,-0.1665483117103575
robustness,clean,quadratic,1,-1.7000000476837158,-0.169573664665222
robustness,clean,quadratic,1,-1.600000023841858,-0.1725990176200865
robustness,clean,quadratic,1,-1.5,-0.1756052970886229
robustness,clean,quadratic,1,-1.399999976158142,-0.1787449717521666
robustness,clean,quadratic,1,-1.2999999523162842,-0.18189397454261771
robustness,clean,quadratic,1,-1.2000000476837158,-0.1850429475307463
robustness,clean,quadratic,1,-1.100000023841858,-0.1881919503211974
robustness,clean,quadratic,1,-1.0,-0.19134095311164842
robustness,clean,quadratic,1,-0.8999999761581421,-0.1936308294534682
robustness,clean,quadratic,1,-0.800000011920929,-0.19253744184970842
robustness,clean,quadratic,1,-0.699999988079071,-0.1808009445667266
robustness,clean,quadratic,1,-0.6000000238418579,-0.1674337536096572
robustness,clean,quadratic,1,-0.5,-0.15469127893447862
robustness,clean,quadratic,1,-0.4000000059604645,-0.14194880425930012
robustness,clean,quadratic,1,-0.3000000119209289,-0.1289880275726317
robustness,clean,quadratic,1,-0.2000000029802322,-0.0930146127939223
robustness,clean,quadratic,1,-0.1000000014901161,-0.043868564069271
robustness,clean,quadratic,1,0.0,0.0
robustness,clean,quadratic,1,0.1000000014901161,0.044259712100029
robustness,clean,quadratic,1,0.2000000029802322,0.08680815994739541
robustness,clean,quadratic,1,0.3000000119209289,0.1278263181447983
robustness,clean,quadratic,1,0.4000000059604645,0.16897369921207428
robustness,clean,quadratic,1,0.5,0.2150240391492844
robustness,clean,quadratic,1,0.6000000238418579,0.2639923989772797
robustness,clean,quadratic,1,0.699999988079071,0.3252173960208894
robustness,clean,quadratic,1,0.800000011920929,0.39189746975898754
robustness,clean,quadratic,1,0.8999999761581421,0.45857742428779613
robustness,clean,quadratic,1,1.0,0.5249072015285493
robustness,clean,quadratic,1,1.100000023841858,0.5953282415866853
robustness,clean,quadratic,1,1.2000000476837158,0.6723950803279878
robustness,clean,quadratic,1,1.2999999523162842,0.7494619190692903
robustness,clean,quadratic,1,1.399999976158142,0.8309360444545747
robustness,clean,quadratic,1,1.5,0.913153558969498
robustness,clean,quadratic,1,1.600000023841858,0.9953708946704866
robustness,clean,quadratic,1,1.7000000476837158,1.0777150690555573
robustness,clean,quadratic,1,1.7999999523162842,1.1670030653476715
robustness,clean,quadratic,1,1.899999976158142,1.256291538476944
robustness,clean,quadratic,1,2.0,1.3455800116062164
robustness,clean,quadratic,1,2.0999999046325684,1.4357122480869293
robustness,clean,quadratic,1,2.200000047683716,1.5281241238117218
robustness,clean,quadratic,1,2.299999952316284,1.6205357611179352
robustness,clean,quadratic,1,2.400000095367432,1.712947517633438
robustness,clean,quadratic,1,2.5,1.8053591549396515
robustness,clean,quadratic,1,2.5999999046325684,1.8969687521457668
robustness,clean,quadratic,1,2.700000047683716,1.9882444441318508
robustness,clean,quadratic,1,2.799999952316284,2.080321341753006
robustness,clean,quadratic,1,2.900000095367432,2.1734063923358917
robustness,clean,quadratic,1,3.0,2.2664919197559357
robustness,clean,quadratic,2,-3.0,0.19164823368191708
robustness,clean,quadratic,2,-2.900000095367432,0.1738043613731861
robustness,clean,quadratic,2,-2.799999952316284,0.1587393321096897
robustness,clean,quadratic,2,-2.700000047683716,0.1439617164433002
robustness,clean,quadratic,2,-2.5999999046325684,0.12619397416710848
robustness,clean,quadratic,2,-2.5,0.1072808690369129
robustness,clean,quadratic,2,-2.400000095367432,0.0879311077296733
robustness,clean,quadratic,2,-2.299999952316284,0.0648939050734043
robustness,clean,quadratic,2,-2.200000047683716,0.041092250496149
robustness,clean,quadratic,2,-2.0999999046325684,0.0154303349554538
robustness,clean,quadratic,2,-2.0,-0.010231539607047998
robustness,clean,quadratic,2,-1.899999976158142,-0.0358934663236141
robustness,clean,quadratic,2,-1.7999999523162842,-0.0615553446114063
robustness,clean,quadratic,2,-1.7000000476837158,-0.0844204016029834
robustness,clean,quadratic,2,-1.600000023841858,-0.1027864702045917
robustness,clean,quadratic,2,-1.5,-0.1211525164544582
robustness,clean,quadratic,2,-1.399999976158142,-0.13930636271834368
robustness,clean,quadratic,2,-1.2999999523162842,-0.146062534302473
robustness,clean,quadratic,2,-1.2000000476837158,-0.1469730250537395
robustness,clean,quadratic,2,-1.100000023841858,-0.1438317410647869
robustness,clean,quadratic,2,-1.0,-0.14067795500159258
robustness,clean,quadratic,2,-0.8999999761581421,-0.13752413913607597
robustness,clean,quadratic,2,-0.800000011920929,-0.1343703679740429
robustness,clean,quadratic,2,-0.699999988079071,-0.1311283223330974
robustness,clean,quadratic,2,-0.6000000238418579,-0.12579679116606712
robustness,clean,quadratic,2,-0.5,-0.11631852760910981
robustness,clean,quadratic,2,-0.4000000059604645,-0.10592069849371909
robustness,clean,quadratic,2,-0.3000000119209289,-0.0895460359752178
robustness,clean,quadratic,2,-0.2000000029802322,-0.0603137128055095
robustness,clean,quadratic,2,-0.1000000014901161,-0.030041255056858
robustness,clean,quadratic,2,0.0,0.0
robustness,clean,quadratic,2,0.1000000014901161,0.0286485478281974
robustness,clean,quadratic,2,0.2000000029802322,0.0630519650876521
robustness,clean,quadratic,2,0.3000000119209289,0.1149031706154346
robustness,clean,quadratic,2,0.4000000059604645,0.16603310778737063
robustness,clean,quadratic,2,0.5,0.2206044383347034
robustness,clean,quadratic,2,0.6000000238418579,0.2750758416950702
robustness,clean,quadratic,2,0.699999988079071,0.32740508392453194
robustness,clean,quadratic,2,0.800000011920929,0.3817577846348285
robustness,clean,quadratic,2,0.8999999761581421,0.43518562987446774
robustness,clean,quadratic,2,1.0,0.49144022539258003
robustness,clean,quadratic,2,1.100000023841858,0.5510296411812305
robustness,clean,quadratic,2,1.2000000476837158,0.6106191463768482
robustness,clean,quadratic,2,1.2999999523162842,0.6702085323631763
robustness,clean,quadratic,2,1.399999976158142,0.7305346317589283
robustness,clean,quadratic,2,1.5,0.7969070263206959
robustness,clean,quadratic,2,1.600000023841858,0.8756807632744312
robustness,clean,quadratic,2,1.7000000476837158,0.9612137861549854
robustness,clean,quadratic,2,1.7999999523162842,1.0472056455910206
robustness,clean,quadratic,2,1.899999976158142,1.136888463050127
robustness,clean,quadratic,2,2.0,1.2300132103264332
robustness,clean,quadratic,2,2.0999999046325684,1.323137480765581
robustness,clean,quadratic,2,2.200000047683716,1.4162622280418875
robustness,clean,quadratic,2,2.299999952316284,1.5093867368996141
robustness,clean,quadratic,2,2.400000095367432,1.602459866553545
robustness,clean,quadratic,2,2.5,1.6900963373482223
robustness,clean,quadratic,2,2.5999999046325684,1.7737085409462452
robustness,clean,quadratic,2,2.700000047683716,1.851857859641313
robustness,clean,quadratic,2,2.799999952316284,1.929899651557207
robustness,clean,quadratic,2,2.900000095367432,2.0072631426155567
robustness,clean,quadratic,2,3.0,2.084636170417071
robustness,no_attack|fedavg,quadratic,0,-3.0,0.3961037024855614
robustness,no_attack|fedavg,quadratic,0,-2.900000095367432,0.3642501756548882
robustness,no_attack|fedavg,quadratic,0,-2.799999952316284,0.33239664882421494
robustness,no_attack|fedavg,quadratic,0,-2.700000047683716,0.30054321140050894
robustness,no_attack|fedavg,quadratic,0,-2.5999999046325684,0.2686897143721581
robustness,no_attack|fedavg,quadratic,0,-2.5,0.2368362173438072
robustness,no_attack|fedavg,quadratic,0,-2.400000095367432,0.2049827799201012
robustness,no_attack|fedavg,quadratic,0,-2.299999952316284,0.1731292530894279
robustness,no_attack|fedavg,quadratic,0,-2.200000047683716,0.1412758156657219
robustness,no_attack|fedavg,quadratic,0,-2.0999999046325684,0.1087954565882683
robustness,no_attack|fedavg,quadratic,0,-2.0,0.0740224197506905
robustness,no_attack|fedavg,quadratic,0,-1.899999976158142,0.0392492786049843
robustness,no_attack|fedavg,quadratic,0,-1.7999999523162842,0.0044761672616005
robustness,no_attack|fedavg,quadratic,0,-1.7000000476837158,-0.030296914279460803
robustness,no_attack|fedavg,quadratic,0,-1.600000023841858,-0.06450213491916651
robustness,no_attack|fedavg,quadratic,0,-1.5,-0.0879634395241737
robustness,no_attack|fedavg,quadratic,0,-1.399999976158142,-0.0980250760912894
robustness,no_attack|fedavg,quadratic,0,-1.2999999523162842,-0.1048836335539817
robustness,no_attack|fedavg,quadratic,0,-1.2000000476837158,-0.1118575111031531
robustness,no_attack|fedavg,quadratic,0,-1.100000023841858,-0.1172698959708213
robustness,no_attack|fedavg,quadratic,0,-1.0,-0.11902520805597298
robustness,no_attack|fedavg,quadratic,0,-0.8999999761581421,-0.1197781786322593
robustness,no_attack|fedavg,quadratic,0,-0.800000011920929,-0.1175572499632835
robustness,no_attack|fedavg,quadratic,0,-0.699999988079071,-0.11533633619546879
robustness,no_attack|fedavg,quadratic,0,-0.6000000238418579,-0.11311540752649299
robustness,no_attack|fedavg,quadratic,0,-0.5,-0.10798821598291389
robustness,no_attack|fedavg,quadratic,0,-0.4000000059604645,-0.09954238682985299
robustness,no_attack|fedavg,quadratic,0,-0.3000000119209289,-0.0840532109141349
robustness,no_attack|fedavg,quadratic,0,-0.2000000029802322,-0.055981948971748303
robustness,no_attack|fedavg,quadratic,0,-0.1000000014901161,-0.0247184708714484
robustness,no_attack|fedavg,quadratic,0,0.0,0.0
robustness,no_attack|fedavg,quadratic,0,0.1000000014901161,0.025340206921100603
robustness,no_attack|fedavg,quadratic,0,0.2000000029802322,0.050595499575138106
robustness,no_attack|fedavg,quadratic,0,0.3000000119209289,0.07585079222917561
robustness,no_attack|fedavg,quadratic,0,0.4000000059604645,0.1195593848824501
robustness,no_attack|fedavg,quadratic,0,0.5,0.1758570894598961
robustness,no_attack|fedavg,quadratic,0,0.6000000238418579,0.23215486854314799
robustness,no_attack|fedavg,quadratic,0,0.699999988079071,0.2884525880217552
robustness,no_attack|fedavg,quadratic,0,0.800000011920929,0.3491421565413475
robustness,no_attack|fedavg,quadratic,0,0.8999999761581421,0.40874763578176504
robustness,no_attack|fedavg,quadratic,0,1.0,0.46706642955541605
robustness,no_attack|fedavg,quadratic,0,1.100000023841858,0.5350252017378807
robustness,no_attack|fedavg,quadratic,0,1.2000000476837158,0.6032046899199486
