suite,scenario,dataset,seed,task,method,rmse_truth,score_metric,score,tpr,fpr,update_cos,mia_auc,eps_aggregate,eps_server,n_malicious,seconds,rmse_clean
robustness,no_attack|fedavg_registered,cox,3,survival,2sri,0.09729356908472439,c_index,0.6048164796999609,,,,,inf,inf,0,7.605032205581665,0.006497607434946194
robustness,no_attack|fedavg_registered,cox,4,survival,2sri,0.46924624112507357,c_index,0.5990356642015493,,,,,inf,inf,0,7.908442497253418,0.016639903797074466
robustness,no_attack|norm_bound,cox,0,survival,2sri,0.02204315114465893,c_index,0.6029515523850169,,,,,inf,inf,0,7.883728981018066,0.01274830925025858
robustness,no_attack|norm_bound,cox,1,survival,2sri,0.275966175331148,c_index,0.6039369098585898,,,,,inf,inf,0,8.290544271469116,0.050103916545329315
robustness,no_attack|norm_bound,cox,2,survival,2sri,0.10342377343841264,c_index,0.6057213999694095,,,,,inf,inf,0,9.592293500900269,0.023815201540902383
robustness,no_attack|norm_bound,cox,3,survival,2sri,0.11686060199651092,c_index,0.6047009965448388,,,,,inf,inf,0,8.67336916923523,0.021870456253837513
robustness,no_attack|norm_bound,cox,4,survival,2sri,0.5408414501328871,c_index,0.5979483800307174,,,,,inf,inf,0,7.460437297821045,0.062463768587849404
robustness,no_attack|median,cox,0,survival,2sri,0.028180395536047138,c_index,0.6030098980289428,,,,,inf,inf,0,9.83303427696228,0.010356696016997301
robustness,no_attack|median,cox,1,survival,2sri,0.27085902913531135,c_index,0.6035349533867593,,,,,inf,inf,0,8.965853691101074,0.045441520331858234
robustness,no_attack|median,cox,2,survival,2sri,0.04550817111166151,c_index,0.6057768928951512,,,,,inf,inf,0,11.941863536834717,0.03727847164141885
robustness,no_attack|median,cox,3,survival,2sri,0.1262243766903147,c_index,0.6044430704187911,,,,,inf,inf,0,15.676245927810669,0.028718142486826796
robustness,no_attack|median,cox,4,survival,2sri,0.5347190107828438,c_index,0.5956243612001775,,,,,inf,inf,0,9.454147338867188,0.05564148829296556
robustness,no_attack|trimmed_mean,cox,0,survival,2sri,0.02396959139082657,c_index,0.6029330070378243,,,,,inf,inf,0,10.449607133865356,0.02023362353081786
robustness,no_attack|trimmed_mean,cox,1,survival,2sri,0.2853023452001373,c_index,0.6032416502322142,,,,,inf,inf,0,11.276549577713013,0.07196521745312724
robustness,no_attack|trimmed_mean,cox,2,survival,2sri,0.09926227782213864,c_index,0.6057042245547871,,,,,inf,inf,0,7.892275333404541,0.019762903823840505
robustness,no_attack|trimmed_mean,cox,3,survival,2sri,0.14196289896371603,c_index,0.6043571452946206,,,,,inf,inf,0,10.258102655410767,0.04286936813229849
robustness,no_attack|trimmed_mean,cox,4,survival,2sri,0.5859166575039082,c_index,0.5965972575949018,,,,,inf,inf,0,8.415345907211304,0.11325614821683888
robustness,no_attack|krum,cox,0,survival,2sri,0.11684168237970034,c_index,0.6029893275567422,,,,,inf,inf,0,8.28426742553711,0.12580205671531383
robustness,no_attack|krum,cox,1,survival,2sri,0.4716555240418564,c_index,0.5981615956143773,,,,,inf,inf,0,9.95851755142212,0.2710618250593313
robustness,no_attack|krum,cox,2,survival,2sri,0.2917808961543515,c_index,0.6053664666137691,,,,,inf,inf,0,10.27373456954956,0.22508489816589838
robustness,no_attack|krum,cox,3,survival,2sri,0.3145217076072577,c_index,0.6035047993087096,,,,,inf,inf,0,9.748952865600586,0.22259043163211334
robustness,no_attack|krum,cox,4,survival,2sri,0.8422287793686117,c_index,0.5909588486929931,,,,,inf,inf,0,8.386470317840576,0.3706744842603011
robustness,no_attack|multi_krum,cox,0,survival,2sri,0.035666221818621384,c_index,0.6029488165445697,,,,,inf,inf,0,12.55321216583252,0.014362272596685462
robustness,no_attack|multi_krum,cox,1,survival,2sri,0.2949187839069371,c_index,0.6036723129385991,,,,,inf,inf,0,11.896623611450195,0.08012850470104181
robustness,no_attack|multi_krum,cox,2,survival,2sri,0.08439939301950809,c_index,0.6057320880135553,,,,,inf,inf,0,11.858460426330566,0.01710973371379383
robustness,no_attack|multi_krum,cox,3,survival,2sri,0.1131294787355713,c_index,0.6045631584164851,,,,,inf,inf,0,10.685220003128052,0.015456889011354261
robustness,no_attack|multi_krum,cox,4,survival,2sri,0.5778196033931129,c_index,0.5967361453578882,,,,,inf,inf,0,9.13619065284729,0.09716459502408517
robustness,no_attack|geometric_median,cox,0,survival,2sri,0.025458616603747458,c_index,0.602917307862945,,,,,inf,inf,0,12.08232593536377,0.008808252693727122
robustness,no_attack|geometric_median,cox,1,survival,2sri,0.24493425741055538,c_index,0.6043158760151501,,,,,inf,inf,0,9.81196403503418,0.021641071784937148
robustness,no_attack|geometric_median,cox,2,survival,2sri,0.07048144738909076,c_index,0.6057327738296719,,,,,inf,inf,0,9.527870893478394,0.02332427379093812
robustness,no_attack|geometric_median,cox,3,survival,2sri,0.08897713163800484,c_index,0.6048092841287589,,,,,inf,inf,0,10.330715894699097,0.02118747391581369
robustness,no_attack|geometric_median,cox,4,survival,2sri,0.48731442554860566,c_index,0.5985742721222426,,,,,inf,inf,0,7.129197597503662,0.009995876182423598
robustness,sign_flip|fedavg,cox,0,survival,2sri,123.39877306715213,c_index,0.39393181713968545,0.0,0.0,,,inf,inf,1,8.46840500831604,123.3952913366099
robustness,sign_flip|fedavg,cox,1,survival,2sri,192.8284306975868,c_index,0.39470166423931874,0.0,0.0,,,inf,inf,1,7.803775072097778,193.02611928646397
robustness,sign_flip|fedavg,cox,2,survival,2sri,212.69577256494813,c_index,0.39310499833756174,0.0,0.0,,,inf,inf,1,7.577042818069458,212.76095540831585
robustness,sign_flip|fedavg,cox,3,survival,2sri,250.58744751712337,c_index,0.3916887206710636,0.0,0.0,,,inf,inf,1,8.40676498413086,250.67905449880303
robustness,sign_flip|fedavg,cox,4,survival,2sri,381.77208905010815,c_index,0.3926263614096492,0.0,0.0,,,inf,inf,1,7.320348501205444,382.23659890205687
robustness,sign_flip|fedavg_registered,cox,0,survival,2sri,123.39877306715213,c_index,0.39393181713968545,0.0,0.0,,,inf,inf,1,7.90760612487793,123.3952913366099
robustness,sign_flip|fedavg_registered,cox,1,survival,2sri,192.8284306975868,c_index,0.39470166423931874,0.0,0.0,,,inf,inf,1,7.741515159606934,193.02611928646397
robustness,sign_flip|fedavg_registered,cox,2,survival,2sri,212.69577256494813,c_index,0.39310499833756174,0.0,0.0,,,inf,inf,1,7.7230751514434814,212.76095540831585
robustness,sign_flip|fedavg_registered,cox,3,survival,2sri,250.58744751712337,c_index,0.3916887206710636,0.0,0.0,,,inf,inf,1,7.5812811851501465,250.67905449880303
robustness,sign_flip|fedavg_registered,cox,4,survival,2sri,381.77208905010815,c_index,0.3926263614096492,0.0,0.0,,,inf,inf,1,7.683360576629639,382.23659890205687
robustness,sign_flip|norm_bound,cox,0,survival,2sri,0.024499843727546,c_index,0.6062387427162957,1.0,0.4444444444444444,,,inf,inf,1,7.367062568664551,0.02643713724954491
robustness,sign_flip|norm_bound,cox,1,survival,2sri,0.43560900392374996,c_index,0.6014172796174114,1.0,0.4444444444444444,,,inf,inf,1,7.2463507652282715,0.2111450214682088
robustness,sign_flip|norm_bound,cox,2,survival,2sri,0.19902777882723713,c_index,0.6066907355907714,1.0,0.4444444444444444,,,inf,inf,1,8.023334264755249,0.12081312957667124
robustness,sign_flip|norm_bound,cox,3,survival,2sri,0.2069840782756462,c_index,0.6072137936591785,1.0,0.4444444444444444,,,inf,inf,1,7.290973901748657,0.1090639831379355
robustness,sign_flip|norm_bound,cox,4,survival,2sri,0.7676748140826442,c_index,0.5924237494261156,1.0,0.4444444444444444,,,inf,inf,1,7.8125574588775635,0.28935527735350786
robustness,sign_flip|median,cox,0,survival,2sri,0.039638459332274945,c_index,0.6063036272037219,1.0,0.4,,,inf,inf,1,6.66123366355896,0.02018945256715263
robustness,sign_flip|median,cox,1,survival,2sri,0.3456297172801445,c_index,0.6021968958690562,1.0,0.5333333333333333,,,inf,inf,1,6.758434772491455,0.12151168250088742
robustness,sign_flip|median,cox,2,survival,2sri,0.18900360385557682,c_index,0.606712451241994,1.0,0.3333333333333333,,,inf,inf,1,7.041288137435913,0.11113455296414512
robustness,sign_flip|median,cox,3,survival,2sri,0.19165124280984183,c_index,0.6072098201751788,1.0,0.4222222222222222,,,inf,inf,1,7.824538946151733,0.09485905595504436
robustness,sign_flip|median,cox,4,survival,2sri,0.643915715838459,c_index,0.5938053037321502,1.0,0.4,,,inf,inf,1,9.195802211761475,0.16707639828885631
robustness,sign_flip|trimmed_mean,cox,0,survival,2sri,0.021948426259187352,c_index,0.6062631183018182,1.0,0.044444444444444446,,,inf,inf,1,8.436407089233398,0.01665139888045531
robustness,sign_flip|trimmed_mean,cox,1,survival,2sri,0.36352317022025654,c_index,0.6017698374456681,1.0,0.08888888888888889,,,inf,inf,1,9.646170616149902,0.14404812223787394
robustness,sign_flip|trimmed_mean,cox,2,survival,2sri,0.19158508813394773,c_index,0.6068039261922947,1.0,0.0,,,inf,inf,1,8.58280086517334,0.11506027460719173
robustness,sign_flip|trimmed_mean,cox,3,survival,2sri,0.19753997298836914,c_index,0.6071723789801914,1.0,0.0,,,inf,inf,1,8.039216041564941,0.09982436276389985
robustness,sign_flip|trimmed_mean,cox,4,survival,2sri,0.6631623312344695,c_index,0.5939336718092313,1.0,0.022222222222222223,,,inf,inf,1,8.082857131958008,0.18918564999103382
robustness,sign_flip|krum,cox,0,survival,2sri,0.11684168237970034,c_index,0.6061496173233861,1.0,0.8888888888888888,,,inf,inf,1,8.790397882461548,0.12580205671531383
robustness,sign_flip|krum,cox,1,survival,2sri,0.4716555240418564,c_index,0.5971358304434393,1.0,0.8888888888888888,,,inf,inf,1,8.374063968658447,0.2710618250593313
robustness,sign_flip|krum,cox,2,survival,2sri,0.2917808961543515,c_index,0.6064631672383315,1.0,0.8888888888888888,,,inf,inf,1,8.062355995178223,0.22508489816589838
robustness,sign_flip|krum,cox,3,survival,2sri,0.2959007085125365,c_index,0.6068134684855355,1.0,0.8888888888888888,,,inf,inf,1,9.583208084106445,0.20166432677962168
robustness,sign_flip|krum,cox,4,survival,2sri,0.7836664340949772,c_index,0.5894932288802107,1.0,0.8888888888888888,,,inf,inf,1,8.760619640350342,0.3232326029751495
robustness,sign_flip|multi_krum,cox,0,survival,2sri,0.03017406290577374,c_index,0.606180549170142,1.0,0.1111111111111111,,,inf,inf,1,9.032536745071411,0.024166414713021996
robustness,sign_flip|multi_krum,cox,1,survival,2sri,0.2826732377662945,c_index,0.6033585737101341,1.0,0.1111111111111111,,,inf,inf,1,9.625789642333984,0.059095975583984585
robustness,sign_flip|multi_krum,cox,2,survival,2sri,0.11458989980909347,c_index,0.606905841228578,1.0,0.1111111111111111,,,inf,inf,1,9.303181648254395,0.037900369066405856
robustness,sign_flip|multi_krum,cox,3,survival,2sri,0.14143533353124121,c_index,0.6079577094009461,1.0,0.1111111111111111,,,inf,inf,1,9.378947496414185,0.04518260045595351
robustness,sign_flip|multi_krum,cox,4,survival,2sri,0.5681883829559962,c_index,0.5991370102094391,1.0,0.1111111111111111,,,inf,inf,1,8.589431047439575,0.08882594917917583
robustness,sign_flip|geometric_median,cox,0,survival,2sri,0.022271159777056144,c_index,0.606265532146416,1.0,0.0,,,inf,inf,1,8.20996379852295,0.019593164750895554
robustness,sign_flip|geometric_median,cox,1,survival,2sri,0.30539626739132913,c_index,0.6030621335036581,1.0,0.0,,,inf,inf,1,8.869695663452148,0.08211631201181903
robustness,sign_flip|geometric_median,cox,2,survival,2sri,0.13967857602320585,c_index,0.6068682047846035,1.0,0.0,,,inf,inf,1,8.44518232345581,0.06256493179389355
robustness,sign_flip|geometric_median,cox,3,survival,2sri,0.15239874137656792,c_index,0.6078427056833446,1.0,0.0,,,inf,inf,1,8.2834312915802,0.055170082343160294
robustness,sign_flip|geometric_median,cox,4,survival,2sri,0.6567548517173614,c_index,0.5965295005313668,1.0,0.0,,,inf,inf,1,7.666963577270508,0.18120011377983042
robustness,scale|fedavg,cox,0,survival,2sri,0.5167742334590885,c_index,0.6058216671995739,0.0,0.0,,,inf,inf,1,6.696100234985352,0.5268287373887157
robustness,scale|fedavg,cox,1,survival,2sri,0.37254854661889825,c_index,0.6054506600521455,0.0,0.0,,,inf,inf,1,6.733050346374512,0.16965624143741506
robustness,scale|fedavg,cox,2,survival,2sri,0.15101335537403218,c_index,0.6070518561148771,0.0,0.0,,,inf,inf,1,6.543479919433594,0.07979830529790656
robustness,scale|fedavg,cox,3,survival,2sri,0.32138240367240234,c_index,0.6085399052574455,0.0,0.0,,,inf,inf,1,7.617038011550903,0.2282793655687202
robustness,scale|fedavg,cox,4,survival,2sri,0.8859385785938977,c_index,0.6068616167367507,0.0,0.0,,,inf,inf,1,6.7822630405426025,0.40549864218583803
robustness,scale|fedavg_registered,cox,0,survival,2sri,0.5167742334590885,c_index,0.6058216671995739,0.0,0.0,,,inf,inf,1,7.618252992630005,0.5268287373887157
robustness,scale|fedavg_registered,cox,1,survival,2sri,0.37254854661889825,c_index,0.6054506600521455,0.0,0.0,,,inf,inf,1,7.119778633117676,0.16965624143741506
robustness,scale|fedavg_registered,cox,2,survival,2sri,0.15101335537403218,c_index,0.6070518561148771,0.0,0.0,,,inf,inf,1,7.410243988037109,0.07979830529790656
robustness,scale|fedavg_registered,cox,3,survival,2sri,0.32138240367240234,c_index,0.6085399052574455,0.0,0.0,,,inf,inf,1,7.193591117858887,0.2282793655687202
robustness,scale|fedavg_registered,cox,4,survival,2sri,0.8859385785938977,c_index,0.6068616167367507,0.0,0.0,,,inf,inf,1,8.606804609298706,0.40549864218583803
robustness,scale|norm_bound,cox,0,survival,2sri,0.02204315114465893,c_index,0.6061387939079244,1.0,0.4444444444444444,,,inf,inf,1,8.264943599700928,0.01274830925025858
robustness,scale|norm_bound,cox,1,survival,2sri,0.275966175331148,c_index,0.6034489739940545,1.0,0.4444444444444444,,,inf,inf,1,7.715107679367065,0.050103916545329315
robustness,scale|norm_bound,cox,2,survival,2sri,0.10342377343841264,c_index,0.6069104904955067,1.0,0.4444444444444444,,,inf,inf,1,7.3801798820495605,0.023815201540902383
robustness,scale|norm_bound,cox,3,survival,2sri,0.11653485960504564,c_index,0.6080713990314153,1.0,0.4444444444444444,,,inf,inf,1,7.900918960571289,0.02175947615576132
robustness,scale|norm_bound,cox,4,survival,2sri,0.540629823294114,c_index,0.5990747864188003,1.0,0.4444444444444444,,,inf,inf,1,7.201629877090454,0.06217012573731534
robustness,scale|median,cox,0,survival,2sri,0.027782441103503936,c_index,0.6062403539995518,1.0,0.4666666666666667,,,inf,inf,1,7.946653604507446,0.01543292986030629
robustness,scale|median,cox,1,survival,2sri,0.24513498248020416,c_index,0.6031408297581851,1.0,0.4444444444444444,,,inf,inf,1,8.206863164901733,0.02747326636677011
robustness,scale|median,cox,2,survival,2sri,0.047714075146693985,c_index,0.6070639273913739,1.0,0.4,,,inf,inf,1,8.006975650787354,0.046825609984218426
robustness,scale|median,cox,3,survival,2sri,0.09980882543211941,c_index,0.608026371253939,1.0,0.5111111111111111,,,inf,inf,1,10.002075672149658,0.011310170850107085
robustness,scale|median,cox,4,survival,2sri,0.49132129563506105,c_index,0.5962199427830494,1.0,0.4888888888888889,,,inf,inf,1,9.569737672805786,0.012820966037251096
robustness,scale|trimmed_mean,cox,0,survival,2sri,0.023000395372406255,c_index,0.6061523380072851,1.0,0.022222222222222223,,,inf,inf,1,9.99488377571106,0.015710995946557706
robustness,scale|trimmed_mean,cox,1,survival,2sri,0.2724712173214194,c_index,0.6031035942566938,1.0,0.1111111111111111,,,inf,inf,1,7.519187688827515,0.061986853415481054
robustness,scale|trimmed_mean,cox,2,survival,2sri,0.08104488010796694,c_index,0.606932999066157,1.0,0.0,,,inf,inf,1,7.3911213874816895,0.021678615661803194
robustness,scale|trimmed_mean,cox,3,survival,2sri,0.11386320951867901,c_index,0.6080082693951575,1.0,0.044444444444444446,,,inf,inf,1,9.489022254943848,0.015204315292712198
robustness,scale|trimmed_mean,cox,4,survival,2sri,0.5852470723209334,c_index,0.597893028236868,1.0,0.044444444444444446,,,inf,inf,1,7.7038352489471436,0.10647109037160947
robustness,scale|krum,cox,0,survival,2sri,0.11684168237970034,c_index,0.6061496173233861,1.0,0.8888888888888888,,,inf,inf,1,7.486595153808594,0.12580205671531383
robustness,scale|krum,cox,1,survival,2sri,0.4716555240418564,c_index,0.5971358304434393,1.0,0.8888888888888888,,,inf,inf,1,7.119793891906738,0.2710618250593313
robustness,scale|krum,cox,2,survival,2sri,0.2917808961543515,c_index,0.6064631672383315,1.0,0.8888888888888888,,,inf,inf,1,6.944976329803467,0.22508489816589838
robustness,scale|krum,cox,3,survival,2sri,0.2959007085125365,c_index,0.6068134684855355,1.0,0.8888888888888888,,,inf,inf,1,6.746381044387817,0.20166432677962168
robustness,scale|krum,cox,4,survival,2sri,0.7836664340949772,c_index,0.5894932288802107,1.0,0.8888888888888888,,,inf,inf,1,6.378204345703125,0.3232326029751495
robustness,scale|multi_krum,cox,0,survival,2sri,0.03017406290577374,c_index,0.606180549170142,1.0,0.1111111111111111,,,inf,inf,1,5.908487558364868,0.024166414713021996
robustness,scale|multi_krum,cox,1,survival,2sri,0.2826732377662945,c_index,0.6033585737101341,1.0,0.1111111111111111,,,inf,inf,1,6.595062971115112,0.059095975583984585
robustness,scale|multi_krum,cox,2,survival,2sri,0.11458989980909347,c_index,0.606905841228578,1.0,0.1111111111111111,,,inf,inf,1,6.5132317543029785,0.037900369066405856
robustness,scale|multi_krum,cox,3,survival,2sri,0.14143533353124121,c_index,0.6079577094009461,1.0,0.1111111111111111,,,inf,inf,1,6.574508190155029,0.04518260045595351
robustness,scale|multi_krum,cox,4,survival,2sri,0.5681883829559962,c_index,0.5991370102094391,1.0,0.1111111111111111,,,inf,inf,1,5.397995948791504,0.08882594917917583
robustness,scale|geometric_median,cox,0,survival,2sri,0.031414663080120496,c_index,0.6062285965632604,1.0,0.0,,,inf,inf,1,5.296458959579468,0.009543737369472123
robustness,scale|geometric_median,cox,1,survival,2sri,0.19955027758422952,c_index,0.6042774445561456,1.0,0.044444444444444446,,,inf,inf,1,5.4982521533966064,0.028739528345006638
robustness,scale|geometric_median,cox,2,survival,2sri,0.050233201912680936,c_index,0.6069937771392736,1.0,0.0,,,inf,inf,1,5.885934829711914,0.032552604717096714
robustness,scale|geometric_median,cox,3,survival,2sri,0.08509355248726834,c_index,0.608325941256797,1.0,0.0,,,inf,inf,1,5.35984992980957,0.015449450074260098
robustness,scale|geometric_median,cox,4,survival,2sri,0.4307590096194502,c_index,0.6008425858255265,1.0,0.022222222222222223,,,inf,inf,1,4.694712162017822,0.051353499493068236
robustness,gaussian|fedavg,cox,0,survival,2sri,0.04085605188779953,c_index,0.6061591928291138,0.0,0.0,,,inf,inf,1,5.8035619258880615,0.026573353448184574
robustness,gaussian|fedavg,cox,1,survival,2sri,0.34944790114885615,c_index,0.6023481884407963,0.0,0.0,,,inf,inf,1,7.984964370727539,0.12464860099088006
robustness,gaussian|fedavg,cox,2,survival,2sri,0.08925374469777529,c_index,0.6069163491430801,0.0,0.0,,,inf,inf,1,6.991929769515991,0.016263499656808133
robustness,gaussian|fedavg,cox,3,survival,2sri,0.18953441477412653,c_index,0.6078255774925554,0.0,0.0,,,inf,inf,1,6.797199249267578,0.09072203924728225
robustness,gaussian|fedavg,cox,4,survival,2sri,0.6630644550728575,c_index,0.5953139999335983,0.0,0.0,,,inf,inf,1,7.106697082519531,0.1822693473185017
robustness,gaussian|fedavg_registered,cox,0,survival,2sri,0.04085605188779953,c_index,0.6061591928291138,0.0,0.0,,,inf,inf,1,7.886481761932373,0.026573353448184574
robustness,gaussian|fedavg_registered,cox,1,survival,2sri,0.34944790114885615,c_index,0.6023481884407963,0.0,0.0,,,inf,inf,1,7.315444231033325,0.12464860099088006
robustness,gaussian|fedavg_registered,cox,2,survival,2sri,0.08925374469777529,c_index,0.6069163491430801,0.0,0.0,,,inf,inf,1,8.941912174224854,0.016263499656808133
robustness,gaussian|fedavg_registered,cox,3,survival,2sri,0.18953441477412653,c_index,0.6078255774925554,0.0,0.0,,,inf,inf,1,7.871300220489502,0.09072203924728225
robustness,gaussian|fedavg_registered,cox,4,survival,2sri,0.6630644550728575,c_index,0.5953139999335983,0.0,0.0,,,inf,inf,1,8.04889702796936,0.1822693473185017
robustness,gaussian|norm_bound,cox,0,survival,2sri,0.024994904309950175,c_index,0.6061983500185244,1.0,0.4444444444444444,,,inf,inf,1,7.665890216827393,0.01757757839737012
robustness,gaussian|norm_bound,cox,1,survival,2sri,0.34036789997009276,c_index,0.6025470560378055,1.0,0.4444444444444444,,,inf,inf,1,7.958651542663574,0.11535832743017903
robustness,gaussian|norm_bound,cox,2,survival,2sri,0.1405998071302183,c_index,0.60688792195575,1.0,0.4444444444444444,,,inf,inf,1,7.106552600860596,0.06134474743744606
robustness,gaussian|norm_bound,cox,3,survival,2sri,0.1653207107173264,c_index,0.6075716196868234,1.0,0.4444444444444444,,,inf,inf,1,7.494350433349609,0.06719177462865326
robustness,gaussian|norm_bound,cox,4,survival,2sri,0.6853949469854965,c_index,0.5959641751944798,1.0,0.4444444444444444,,,inf,inf,1,6.995939493179321,0.20642804120824457
robustness,gaussian|median,cox,0,survival,2sri,0.023015317119011103,c_index,0.6062212630579421,1.0,0.4444444444444444,,,inf,inf,1,7.037878751754761,0.01265743846071867
robustness,gaussian|median,cox,1,survival,2sri,0.3250152943902939,c_index,0.6025618133433162,1.0,0.5111111111111111,,,inf,inf,1,6.771846294403076,0.09972756261304185
robustness,gaussian|median,cox,2,survival,2sri,0.1088196746639795,c_index,0.6068820582673001,1.0,0.35555555555555557,,,inf,inf,1,7.11113166809082,0.031243301082215964
robustness,gaussian|median,cox,3,survival,2sri,0.16432120662169844,c_index,0.607466606138082,1.0,0.4,,,inf,inf,1,7.075485706329346,0.06685868585769923
robustness,gaussian|median,cox,4,survival,2sri,0.5990699025886463,c_index,0.5924222875738281,1.0,0.4,,,inf,inf,1,6.138325452804565,0.12169859561137232
robustness,gaussian|trimmed_mean,cox,0,survival,2sri,0.025444262374485757,c_index,0.6062086089776946,1.0,0.044444444444444446,,,inf,inf,1,6.714763641357422,0.015886713414536045
robustness,gaussian|trimmed_mean,cox,1,survival,2sri,0.3523054286302989,c_index,0.6015785650669085,1.0,0.13333333333333333,,,inf,inf,1,6.796082973480225,0.1325583683374504
robustness,gaussian|trimmed_mean,cox,2,survival,2sri,0.13372336862360013,c_index,0.6068508758722653,1.0,0.0,,,inf,inf,1,6.601895093917847,0.06323666634390863
robustness,gaussian|trimmed_mean,cox,3,survival,2sri,0.1870418992725195,c_index,0.6072955901753174,1.0,0.0,,,inf,inf,1,6.326393365859985,0.08958935723822066
robustness,gaussian|trimmed_mean,cox,4,survival,2sri,0.6797802940781447,c_index,0.593817013518941,1.0,0.022222222222222223,,,inf,inf,1,6.909708261489868,0.20085570757154686
robustness,gaussian|krum,cox,0,survival,2sri,0.11684168237970034,c_index,0.6061496173233861,1.0,0.8888888888888888,,,inf,inf,1,6.694658279418945,0.12580205671531383
robustness,gaussian|krum,cox,1,survival,2sri,0.4716555240418564,c_index,0.5971358304434393,1.0,0.8888888888888888,,,inf,inf,1,6.795656442642212,0.2710618250593313
robustness,gaussian|krum,cox,2,survival,2sri,0.2917808961543515,c_index,0.6064631672383315,1.0,0.8888888888888888,,,inf,inf,1,5.98497200012207,0.22508489816589838
robustness,gaussian|krum,cox,3,survival,2sri,0.2959007085125365,c_index,0.6068134684855355,1.0,0.8888888888888888,,,inf,inf,1,6.776697635650635,0.20166432677962168
robustness,gaussian|krum,cox,4,survival,2sri,0.7836664340949772,c_index,0.5894932288802107,1.0,0.8888888888888888,,,inf,inf,1,5.850384473800659,0.3232326029751495
robustness,gaussian|multi_krum,cox,0,survival,2sri,0.03017406290577374,c_index,0.606180549170142,1.0,0.1111111111111111,,,inf,inf,1,4.943958759307861,0.024166414713021996
robustness,gaussian|multi_krum,cox,1,survival,2sri,0.2826732377662945,c_index,0.6033585737101341,1.0,0.1111111111111111,,,inf,inf,1,5.175313949584961,0.059095975583984585
robustness,gaussian|multi_krum,cox,2,survival,2sri,0.11458989980909347,c_index,0.606905841228578,1.0,0.1111111111111111,,,inf,inf,1,5.2410054206848145,0.037900369066405856
robustness,gaussian|multi_krum,cox,3,survival,2sri,0.14143533353124121,c_index,0.6079577094009461,1.0,0.1111111111111111,,,inf,inf,1,5.564295530319214,0.04518260045595351
robustness,gaussian|multi_krum,cox,4,survival,2sri,0.5681883829559962,c_index,0.5991370102094391,1.0,0.1111111111111111,,,inf,inf,1,6.0101118087768555,0.08882594917917583
robustness,gaussian|geometric_median,cox,0,survival,2sri,0.029604518190195116,c_index,0.6062153106700175,1.0,0.0,,,inf,inf,1,5.242516279220581,0.01913514685274529
robustness,gaussian|geometric_median,cox,1,survival,2sri,0.27723264965001043,c_index,0.6034097340317864,1.0,0.0,,,inf,inf,1,5.588782072067261,0.056507208693143164
robustness,gaussian|geometric_median,cox,2,survival,2sri,0.08740121686632348,c_index,0.60692934532186,1.0,0.0,,,inf,inf,1,4.688606023788452,0.01861785558860283
robustness,gaussian|geometric_median,cox,3,survival,2sri,0.12307632488127486,c_index,0.6081281974707436,1.0,0.0,,,inf,inf,1,5.693984031677246,0.02476545562241534
robustness,gaussian|geometric_median,cox,4,survival,2sri,0.5729147895077381,c_index,0.5985995324964906,1.0,0.0,,,inf,inf,1,6.150845289230347,0.0935481671744299
robustness,outcome_flip|fedavg,cox,0,survival,2sri,0.28683896281781807,c_index,0.6072906200279349,0.0,0.0,,,inf,inf,2,7.617751359939575,0.28449668919345394
