suite,scenario,dataset,rmse_truth_mean,rmse_truth_std,rmse_clean_mean,rmse_clean_std,score_mean,score_std,tpr_mean,tpr_std,fpr_mean,fpr_std,update_cos_mean,update_cos_std,mia_auc_mean,mia_auc_std,eps_aggregate,eps_server,n_malicious,n_seeds
privacy,clean,quadratic,0.08124227991292048,0.08269224123778224,0.0,0.0,0.15406403041881403,0.00859631824669972,,,,,,,,,inf,inf,0,10
privacy,plain_fedavg,quadratic,0.0817290534598985,0.08334927215131065,0.0019438769459990807,0.003414996031457712,0.15409081168617847,0.008624052551489318,,,,,1.0,0.0,0.5032991713892688,0.0014559188605957735,inf,inf,0,10
privacy,secagg,quadratic,0.08172905231589368,0.08334927411917231,0.0019438746629451432,0.0034149976917138944,0.15409080981614415,0.008624052539339984,,,,,-0.0008087720518535248,0.005284969201985941,,,inf,inf,0,10
privacy,central_z0.5,quadratic,0.26000342242522745,0.20317759481870856,0.19712576663232156,0.12711456104194396,0.11247308730334107,0.04254629961287903,,,,,1.0,0.0,0.4997031263017703,0.0033849415355454793,28.37347380325739,inf,0,10
privacy,central_z1,quadratic,0.369929359123759,0.2523318787794749,0.3163929143131621,0.2029038148569718,0.06356073659827402,0.0774003969529262,,,,,1.0,0.0,0.49974571678083135,0.0036447034188516756,11.480022809172569,inf,0,10
privacy,central_z2,quadratic,0.912400636937158,0.6600289810690981,0.8746792849025733,0.6629830159158725,-1.164065788766308,1.7007348716631756,,,,,1.0,0.0,0.4997156090140088,0.002823645582031055,4.98330640597071,inf,0,10
privacy,central_z4,quadratic,6.4938304405037375,3.8784779788005213,6.453666667441359,3.8911531504876664,-60.329089189052965,66.62957209436864,,,,,1.0,0.0,0.49989683561074605,0.0017977873974379453,2.25814536337375,inf,0,10
privacy,distributed_secagg_z0.5,quadratic,0.2814619120794661,0.2001191081799144,0.2155753825531793,0.1173882937802936,0.12119780126100384,0.027053794060963542,,,,,-0.0008262726178858906,0.004453160081085634,,,28.37347380325739,28.37347380325739,0,10
privacy,distributed_secagg_z1,quadratic,0.3891341794501966,0.12895668809339172,0.339831546391797,0.10250473809418359,0.0038745402080534674,0.12502328858596412,,,,,0.0008753963868923104,0.004123910733014166,,,11.480022809172569,11.480022809172569,0,10
privacy,distributed_secagg_z2,quadratic,1.0361033280237912,0.42619612711085797,1.0244124219416453,0.42544043522171865,-1.3715715448263168,1.3132425292816974,,,,,0.0006126682554305765,0.004130088046290326,,,4.98330640597071,4.98330640597071,0,10
privacy,distributed_secagg_z4,quadratic,5.893410768365678,1.653496794883164,5.903628369988476,1.660217937084296,-47.2389494832017,38.95353250726383,,,,,0.0017962402780950886,0.003596605051618646,,,2.25814536337375,2.25814536337375,0,10
privacy,distributed_nosecagg_z1,quadratic,0.38911226377545166,0.12894769423226796,0.3398098276341535,0.10247574243356786,0.0038737125796647967,0.12502536903953843,,,,,0.052911418988882644,0.004338921743429895,0.4988736162985906,0.0026117240980809337,11.480022809172569,54.37663901498566,0,10
privacy,local_z0.5,quadratic,0.40868987507096877,0.2088921012451832,0.3658116008397715,0.17540425834067166,-0.00439417859467355,0.1251719166786483,,,,,0.05686740315481699,0.0031796145341231948,0.49978589233555654,0.001403663154369299,28.37347380325739,28.37347380325739,0,10
privacy,local_z1,quadratic,1.2553982469163565,0.5934070805724854,1.250540882813903,0.5831191117563799,-2.354989073999053,2.179028413853925,,,,,0.02827200355159968,0.004748003353599253,0.49964848371076725,0.0017521081997855226,11.480022809172569,11.480022809172569,0,10
privacy,local_z2,quadratic,8.148728058369795,2.7604173492893835,8.16152285402543,2.731698547277943,-82.19065219517927,68.94260681716207,,,,,0.013230365184182793,0.004067771543068497,0.500140270338792,0.002791506475503179,4.98330640597071,4.98330640597071,0,10
privacy,local_z4,quadratic,64.91716214234806,27.67881808725884,64.92877964743846,27.65378958936177,-4716.941188560799,3812.200636186261,,,,,0.006780898217576445,0.0029991852846446517,0.4999376085973387,0.0028323857696144574,2.25814536337375,2.25814536337375,0,10
