suite,scenario,dataset,seed,x,f
privacy,clean,quadratic,9,0.8999999761581421,0.4557961858808995
privacy,clean,quadratic,9,1.0,0.5254874862730504
privacy,clean,quadratic,9,1.100000023841858,0.5951788462698461
privacy,clean,quadratic,9,1.2000000476837158,0.6637649573385717
privacy,clean,quadratic,9,1.2999999523162842,0.7384360469877721
privacy,clean,quadratic,9,1.399999976158142,0.8241007961332799
privacy,clean,quadratic,9,1.5,0.9101161994040011
privacy,clean,quadratic,9,1.600000023841858,0.9961316622793676
privacy,clean,quadratic,9,1.7000000476837158,1.0821471251547334
privacy,clean,quadratic,9,1.7999999523162842,1.1681624688208103
privacy,clean,quadratic,9,1.899999976158142,1.254925612360239
privacy,clean,quadratic,9,2.0,1.3435745276510715
privacy,clean,quadratic,9,2.0999999046325684,1.4322238005697727
privacy,clean,quadratic,9,2.200000047683716,1.5208733119070532
privacy,clean,quadratic,9,2.299999952316284,1.607735875993967
privacy,clean,quadratic,9,2.400000095367432,1.6927738226950164
privacy,clean,quadratic,9,2.5,1.7777636088430882
privacy,clean,quadratic,9,2.5999999046325684,1.8625257052481174
privacy,clean,quadratic,9,2.700000047683716,1.9472880400717258
privacy,clean,quadratic,9,2.799999952316284,2.032050136476755
privacy,clean,quadratic,9,2.900000095367432,2.1167898215353493
privacy,clean,quadratic,9,3.0,2.2015123404562473
privacy,clean,quadratic,6,-3.0,-0.4186435788869858
privacy,clean,quadratic,6,-2.900000095367432,-0.4132866710424423
privacy,clean,quadratic,6,-2.799999952316284,-0.4083635061979294
privacy,clean,quadratic,6,-2.700000047683716,-0.403440460562706
privacy,clean,quadratic,6,-2.5999999046325684,-0.398517295718193
privacy,clean,quadratic,6,-2.5,-0.3935941308736801
privacy,clean,quadratic,6,-2.400000095367432,-0.3886897414922714
privacy,clean,quadratic,6,-2.299999952316284,-0.3837983459234237
privacy,clean,quadratic,6,-2.200000047683716,-0.3789069205522537
privacy,clean,quadratic,6,-2.0999999046325684,-0.3740154951810837
privacy,clean,quadratic,6,-2.0,-0.3691240698099136
privacy,clean,quadratic,6,-1.899999976158142,-0.364232674241066
privacy,clean,quadratic,6,-1.7999999523162842,-0.3593412786722183
privacy,clean,quadratic,6,-1.7000000476837158,-0.3544498533010483
privacy,clean,quadratic,6,-1.600000023841858,-0.3495584279298782
privacy,clean,quadratic,6,-1.5,-0.3446670323610306
privacy,clean,quadratic,6,-1.399999976158142,-0.3397755771875381
privacy,clean,quadratic,6,-1.2999999523162842,-0.3348841816186905
privacy,clean,quadratic,6,-1.2000000476837158,-0.3301007598638534
privacy,clean,quadratic,6,-1.100000023841858,-0.3224257677793503
privacy,clean,quadratic,6,-1.0,-0.3087659031152725
privacy,clean,quadratic,6,-0.8999999761581421,-0.2927839607000351
privacy,clean,quadratic,6,-0.800000011920929,-0.2747784703969955
privacy,clean,quadratic,6,-0.699999988079071,-0.2567730396986007
privacy,clean,quadratic,6,-0.6000000238418579,-0.238767609000206
privacy,clean,quadratic,6,-0.5,-0.219652459025383
privacy,clean,quadratic,6,-0.4000000059604645,-0.1868801563978195
privacy,clean,quadratic,6,-0.3000000119209289,-0.1459639519453048
privacy,clean,quadratic,6,-0.2000000029802322,-0.1050667315721511
privacy,clean,quadratic,6,-0.1000000014901161,-0.0560415387153625
privacy,clean,quadratic,6,0.0,0.0
privacy,clean,quadratic,6,0.1000000014901161,0.0500779449939727
privacy,clean,quadratic,6,0.2000000029802322,0.1078480929136276
privacy,clean,quadratic,6,0.3000000119209289,0.1656182557344436
privacy,clean,quadratic,6,0.4000000059604645,0.2189195454120636
privacy,clean,quadratic,6,0.5,0.2813469022512436
privacy,clean,quadratic,6,0.6000000238418579,0.3454323261976242
privacy,clean,quadratic,6,0.699999988079071,0.42366327345371235
privacy,clean,quadratic,6,0.800000011920929,0.5014450401067734
privacy,clean,quadratic,6,0.8999999761581421,0.576277956366539
privacy,clean,quadratic,6,1.0,0.6554126590490341
privacy,clean,quadratic,6,1.100000023841858,0.739279255270958
privacy,clean,quadratic,6,1.2000000476837158,0.8284884542226791
privacy,clean,quadratic,6,1.2999999523162842,0.9224648326635361
privacy,clean,quadratic,6,1.399999976158142,1.0178170055150986
privacy,clean,quadratic,6,1.5,1.116681084036827
privacy,clean,quadratic,6,1.600000023841858,1.2171275466680527
privacy,clean,quadratic,6,1.7000000476837158,1.3246637433767319
privacy,clean,quadratic,6,1.7999999523162842,1.432199940085411
privacy,clean,quadratic,6,1.899999976158142,1.541087731719017
privacy,clean,quadratic,6,2.0,1.6545179933309555
privacy,clean,quadratic,6,2.0999999046325684,1.766421422362328
privacy,clean,quadratic,6,2.200000047683716,1.87724195420742
privacy,clean,quadratic,6,2.299999952316284,1.9880621284246445
privacy,clean,quadratic,6,2.400000095367432,2.0971659272909164
privacy,clean,quadratic,6,2.5,2.2061487287282944
privacy,clean,quadratic,6,2.5999999046325684,2.315131768584252
privacy,clean,quadratic,6,2.700000047683716,2.4241148084402084
privacy,clean,quadratic,6,2.799999952316284,2.532122239470482
privacy,clean,quadratic,6,2.900000095367432,2.6346322149038315
privacy,clean,quadratic,6,3.0,2.737141951918602
privacy,clean,quadratic,8,-3.0,0.09396474808454519
privacy,clean,quadratic,8,-2.900000095367432,0.072710432112217
privacy,clean,quadratic,8,-2.799999952316284,0.0514560043811799
privacy,clean,quadratic,8,-2.700000047683716,0.0302016884088517
privacy,clean,quadratic,8,-2.5999999046325684,0.0103722363710404
privacy,clean,quadratic,8,-2.5,-0.0067882314324379
privacy,clean,quadratic,8,-2.400000095367432,-0.023948661983013098
privacy,clean,quadratic,8,-2.299999952316284,-0.041109189391135996
privacy,clean,quadratic,8,-2.200000047683716,-0.0582696571946143
privacy,clean,quadratic,8,-2.0999999046325684,-0.0754301622509955
privacy,clean,quadratic,8,-2.0,-0.09259059280157081
privacy,clean,quadratic,8,-1.899999976158142,-0.109751097857952
privacy,clean,quadratic,8,-1.7999999523162842,-0.1269116029143332
privacy,clean,quadratic,8,-1.7000000476837158,-0.1440797075629233
privacy,clean,quadratic,8,-1.600000023841858,-0.1628029644489287
privacy,clean,quadratic,8,-1.5,-0.1758696436882018
privacy,clean,quadratic,8,-1.399999976158142,-0.1798446774482726
privacy,clean,quadratic,8,-1.2999999523162842,-0.1838197112083434
privacy,clean,quadratic,8,-1.2000000476837158,-0.187794655561447
privacy,clean,quadratic,8,-1.100000023841858,-0.19176965951919542
privacy,clean,quadratic,8,-1.0,-0.1924916505813597
privacy,clean,quadratic,8,-0.8999999761581421,-0.1856473982334136
privacy,clean,quadratic,8,-0.800000011920929,-0.1786872446537017
privacy,clean,quadratic,8,-0.699999988079071,-0.1716992259025572
privacy,clean,quadratic,8,-0.6000000238418579,-0.1646845042705535
privacy,clean,quadratic,8,-0.5,-0.1542464494705199
privacy,clean,quadratic,8,-0.4000000059604645,-0.1385211423039435
privacy,clean,quadratic,8,-0.3000000119209289,-0.1189807429909705
privacy,clean,quadratic,8,-0.2000000029802322,-0.0778863951563834
privacy,clean,quadratic,8,-0.1000000014901161,-0.036792039871215695
privacy,clean,quadratic,8,0.0,0.0
privacy,clean,quadratic,8,0.1000000014901161,0.0355960726737977
privacy,clean,quadratic,8,0.2000000029802322,0.07019312679767611
privacy,clean,quadratic,8,0.3000000119209289,0.1099577993154526
privacy,clean,quadratic,8,0.4000000059604645,0.1459786295890809
privacy,clean,quadratic,8,0.5,0.18475961685180667
privacy,clean,quadratic,8,0.6000000238418579,0.2417953312397004
privacy,clean,quadratic,8,0.699999988079071,0.30652225017547613
privacy,clean,quadratic,8,0.800000011920929,0.37456214427948
privacy,clean,quadratic,8,0.8999999761581421,0.4381273686885834
privacy,clean,quadratic,8,1.0,0.49796831607818615
privacy,clean,quadratic,8,1.100000023841858,0.55838280916214
privacy,clean,quadratic,8,1.2000000476837158,0.621825933456421
privacy,clean,quadratic,8,1.2999999523162842,0.681629776954651
privacy,clean,quadratic,8,1.399999976158142,0.7392091751098634
privacy,clean,quadratic,8,1.5,0.8117154836654664
privacy,clean,quadratic,8,1.600000023841858,0.902019023895264
privacy,clean,quadratic,8,1.7000000476837158,0.9958160519599916
privacy,clean,quadratic,8,1.7999999523162842,1.0909937024116516
privacy,clean,quadratic,8,1.899999976158142,1.1862483620643616
privacy,clean,quadratic,8,2.0,1.281503140926361
privacy,clean,quadratic,8,2.0999999046325684,1.3768762946128845
privacy,clean,quadratic,8,2.200000047683716,1.4740743041038513
privacy,clean,quadratic,8,2.299999952316284,1.5712721943855286
privacy,clean,quadratic,8,2.400000095367432,1.668470323085785
privacy,clean,quadratic,8,2.5,1.7645366787910461
privacy,clean,quadratic,8,2.5999999046325684,1.8590583205223088
privacy,clean,quadratic,8,2.700000047683716,1.9535803198814388
privacy,clean,quadratic,8,2.799999952316284,2.0481019616127014
privacy,clean,quadratic,8,2.900000095367432,2.1426239609718327
privacy,clean,quadratic,8,3.0,2.237145960330963
privacy,clean,quadratic,7,-3.0,0.1481185369193554
privacy,clean,quadratic,7,-2.900000095367432,0.1320901028811932
privacy,clean,quadratic,7,-2.799999952316284,0.1160616241395474
privacy,clean,quadratic,7,-2.700000047683716,0.1000331901013852
privacy,clean,quadratic,7,-2.5999999046325684,0.0836509577929974
privacy,clean,quadratic,7,-2.5,0.0656390227377415
privacy,clean,quadratic,7,-2.400000095367432,0.0476271770894528
privacy,clean,quadratic,7,-2.299999952316284,0.029615264385938707
privacy,clean,quadratic,7,-2.200000047683716,0.0116033852100373
privacy,clean,quadratic,7,-2.0999999046325684,-0.006408512592315601
privacy,clean,quadratic,7,-2.0,-0.0244203815236687
privacy,clean,quadratic,7,-1.899999976158142,-0.0424513518810271
privacy,clean,quadratic,7,-1.7999999523162842,-0.0612176135182379
privacy,clean,quadratic,7,-1.7000000476837158,-0.0812771767377852
privacy,clean,quadratic,7,-1.600000023841858,-0.1013367809355258
privacy,clean,quadratic,7,-1.5,-0.121396381407976
privacy,clean,quadratic,7,-1.399999976158142,-0.13692863658070553
privacy,clean,quadratic,7,-1.2999999523162842,-0.1441718898713587
privacy,clean,quadratic,7,-1.2000000476837158,-0.15124646201729763
privacy,clean,quadratic,7,-1.100000023841858,-0.1568782962858676
privacy,clean,quadratic,7,-1.0,-0.1541522629559039
privacy,clean,quadratic,7,-0.8999999761581421,-0.1486519016325473
privacy,clean,quadratic,7,-0.800000011920929,-0.1411430127918719
privacy,clean,quadratic,7,-0.699999988079071,-0.1336341239511965
privacy,clean,quadratic,7,-0.6000000238418579,-0.1247994862496852
privacy,clean,quadratic,7,-0.5,-0.1144134961068629
privacy,clean,quadratic,7,-0.4000000059604645,-0.1018094904720782
privacy,clean,quadratic,7,-0.3000000119209289,-0.0879986807703971
privacy,clean,quadratic,7,-0.2000000029802322,-0.059596903622150296
privacy,clean,quadratic,7,-0.1000000014901161,-0.026587551459669984
privacy,clean,quadratic,7,0.0,0.0
privacy,clean,quadratic,7,0.1000000014901161,0.027922287583351198
privacy,clean,quadratic,7,0.2000000029802322,0.062159653753042304
privacy,clean,quadratic,7,0.3000000119209289,0.0997367464005948
privacy,clean,quadratic,7,0.4000000059604645,0.1367379538714886
privacy,clean,quadratic,7,0.5,0.1837519966065884
privacy,clean,quadratic,7,0.6000000238418579,0.23076609894633301
privacy,clean,quadratic,7,0.699999988079071,0.2872888557612897
privacy,clean,quadratic,7,0.800000011920929,0.34372420236468315
privacy,clean,quadratic,7,0.8999999761581421,0.40604503080248844
privacy,clean,quadratic,7,1.0,0.4666658751666546
privacy,clean,quadratic,7,1.100000023841858,0.5287645272910596
privacy,clean,quadratic,7,1.2000000476837158,0.5949999503791333
privacy,clean,quadratic,7,1.2999999523162842,0.661235135048628
privacy,clean,quadratic,7,1.399999976158142,0.7274704985320569
privacy,clean,quadratic,7,1.5,0.7937058620154859
privacy,clean,quadratic,7,1.600000023841858,0.8677565269172193
privacy,clean,quadratic,7,1.7000000476837158,0.9462362341582776
privacy,clean,quadratic,7,1.7999999523162842,1.0301681570708752
privacy,clean,quadratic,7,1.899999976158142,1.1257400326430798
privacy,clean,quadratic,7,2.0,1.2223486714065075
privacy,clean,quadratic,7,2.0999999046325684,1.3189571909606457
privacy,clean,quadratic,7,2.200000047683716,1.415565948933363
privacy,clean,quadratic,7,2.299999952316284,1.5121745876967907
privacy,clean,quadratic,7,2.400000095367432,1.6063922457396984
privacy,clean,quadratic,7,2.5,1.6981497816741467
privacy,clean,quadratic,7,2.5999999046325684,1.7899073176085945
privacy,clean,quadratic,7,2.700000047683716,1.8816652111709122
privacy,clean,quadratic,7,2.799999952316284,1.97342274710536
privacy,clean,quadratic,7,2.900000095367432,2.0651805214583874
privacy,clean,quadratic,7,3.0,2.1569380573928356
privacy,clean,quadratic,2,-3.0,0.19164823368191708
privacy,clean,quadratic,2,-2.900000095367432,0.1738043613731861
privacy,clean,quadratic,2,-2.799999952316284,0.1587393321096897
privacy,clean,quadratic,2,-2.700000047683716,0.1439617164433002
privacy,clean,quadratic,2,-2.5999999046325684,0.12619397416710848
privacy,clean,quadratic,2,-2.5,0.1072808690369129
privacy,clean,quadratic,2,-2.400000095367432,0.0879311077296733
privacy,clean,quadratic,2,-2.299999952316284,0.0648939050734043
privacy,clean,quadratic,2,-2.200000047683716,0.041092250496149
privacy,clean,quadratic,2,-2.0999999046325684,0.0154303349554538
privacy,clean,quadratic,2,-2.0,-0.010231539607047998
privacy,clean,quadratic,2,-1.899999976158142,-0.0358934663236141
privacy,clean,quadratic,2,-1.7999999523162842,-0.0615553446114063
privacy,clean,quadratic,2,-1.7000000476837158,-0.0844204016029834
privacy,clean,quadratic,2,-1.600000023841858,-0.1027864702045917
privacy,clean,quadratic,2,-1.5,-0.1211525164544582
privacy,clean,quadratic,2,-1.399999976158142,-0.13930636271834368
privacy,clean,quadratic,2,-1.2999999523162842,-0.146062534302473
privacy,clean,quadratic,2,-1.2000000476837158,-0.1469730250537395
privacy,clean,quadratic,2,-1.100000023841858,-0.1438317410647869
privacy,clean,quadratic,2,-1.0,-0.14067795500159258
privacy,clean,quadratic,2,-0.8999999761581421,-0.13752413913607597
privacy,clean,quadratic,2,-0.800000011920929,-0.1343703679740429
privacy,clean,quadratic,2,-0.699999988079071,-0.1311283223330974
privacy,clean,quadratic,2,-0.6000000238418579,-0.12579679116606712
privacy,clean,quadratic,2,-0.5,-0.11631852760910981
privacy,clean,quadratic,2,-0.4000000059604645,-0.10592069849371909
privacy,clean,quadratic,2,-0.3000000119209289,-0.0895460359752178
privacy,clean,quadratic,2,-0.2000000029802322,-0.0603137128055095
privacy,clean,quadratic,2,-0.1000000014901161,-0.030041255056858
privacy,clean,quadratic,2,0.0,0.0
privacy,clean,quadratic,2,0.1000000014901161,0.0286485478281974
privacy,clean,quadratic,2,0.2000000029802322,0.0630519650876521
privacy,clean,quadratic,2,0.3000000119209289,0.1149031706154346
privacy,clean,quadratic,2,0.4000000059604645,0.16603310778737063
privacy,clean,quadratic,2,0.5,0.2206044383347034
privacy,clean,quadratic,2,0.6000000238418579,0.2750758416950702
privacy,clean,quadratic,2,0.699999988079071,0.32740508392453194
privacy,clean,quadratic,2,0.800000011920929,0.3817577846348285
privacy,clean,quadratic,2,0.8999999761581421,0.43518562987446774
privacy,clean,quadratic,2,1.0,0.49144022539258003
privacy,clean,quadratic,2,1.100000023841858,0.5510296411812305
privacy,clean,quadratic,2,1.2000000476837158,0.6106191463768482
privacy,clean,quadratic,2,1.2999999523162842,0.6702085323631763
privacy,clean,quadratic,2,1.399999976158142,0.7305346317589283
privacy,clean,quadratic,2,1.5,0.7969070263206959
privacy,clean,quadratic,2,1.600000023841858,0.8756807632744312
privacy,clean,quadratic,2,1.7000000476837158,0.9612137861549854
privacy,clean,quadratic,2,1.7999999523162842,1.0472056455910206
privacy,clean,quadratic,2,1.899999976158142,1.136888463050127
privacy,clean,quadratic,2,2.0,1.2300132103264332
privacy,clean,quadratic,2,2.0999999046325684,1.323137480765581
privacy,clean,quadratic,2,2.200000047683716,1.4162622280418875
privacy,clean,quadratic,2,2.299999952316284,1.5093867368996141
privacy,clean,quadratic,2,2.400000095367432,1.602459866553545
privacy,clean,quadratic,2,2.5,1.6900963373482223
privacy,clean,quadratic,2,2.5999999046325684,1.7737085409462452
privacy,clean,quadratic,2,2.700000047683716,1.851857859641313
privacy,clean,quadratic,2,2.799999952316284,1.929899651557207
privacy,clean,quadratic,2,2.900000095367432,2.0072631426155567
privacy,clean,quadratic,2,3.0,2.084636170417071
privacy,clean,quadratic,0,-3.0,0.3961037024855614
privacy,clean,quadratic,0,-2.900000095367432,0.3642501756548882
privacy,clean,quadratic,0,-2.799999952316284,0.33239664882421494
privacy,clean,quadratic,0,-2.700000047683716,0.30054321140050894
privacy,clean,quadratic,0,-2.5999999046325684,0.2686897143721581
privacy,clean,quadratic,0,-2.5,0.2368362173438072
privacy,clean,quadratic,0,-2.400000095367432,0.2049827799201012
privacy,clean,quadratic,0,-2.299999952316284,0.1731292530894279
privacy,clean,quadratic,0,-2.200000047683716,0.1412758156657219
privacy,clean,quadratic,0,-2.0999999046325684,0.1087954565882683
privacy,clean,quadratic,0,-2.0,0.0740224197506905
privacy,clean,quadratic,0,-1.899999976158142,0.0392492786049843
privacy,clean,quadratic,0,-1.7999999523162842,0.0044761672616005
privacy,clean,quadratic,0,-1.7000000476837158,-0.030296914279460803
privacy,clean,quadratic,0,-1.600000023841858,-0.06450213491916651
privacy,clean,quadratic,0,-1.5,-0.0879634395241737
privacy,clean,quadratic,0,-1.399999976158142,-0.0980250760912894
privacy,clean,quadratic,0,-1.2999999523162842,-0.1048836335539817
privacy,clean,quadratic,0,-1.2000000476837158,-0.1118575111031531
privacy,clean,quadratic,0,-1.100000023841858,-0.1172698959708213
privacy,clean,quadratic,0,-1.0,-0.11902520805597298
privacy,clean,quadratic,0,-0.8999999761581421,-0.1197781786322593
privacy,clean,quadratic,0,-0.800000011920929,-0.1175572499632835
privacy,clean,quadratic,0,-0.699999988079071,-0.11533633619546879
privacy,clean,quadratic,0,-0.6000000238418579,-0.11311540752649299
privacy,clean,quadratic,0,-0.5,-0.10798821598291389
privacy,clean,quadratic,0,-0.4000000059604645,-0.09954238682985299
privacy,clean,quadratic,0,-0.3000000119209289,-0.0840532109141349
privacy,clean,quadratic,0,-0.2000000029802322,-0.055981948971748303
privacy,clean,quadratic,0,-0.1000000014901161,-0.0247184708714484
privacy,clean,quadratic,0,0.0,0.0
privacy,clean,quadratic,0,0.1000000014901161,0.025340206921100603
privacy,clean,quadratic,0,0.2000000029802322,0.050595499575138106
privacy,clean,quadratic,0,0.3000000119209289,0.07585079222917561
privacy,clean,quadratic,0,0.4000000059604645,0.1195593848824501
privacy,clean,quadratic,0,0.5,0.1758570894598961
privacy,clean,quadratic,0,0.6000000238418579,0.23215486854314799
privacy,clean,quadratic,0,0.699999988079071,0.2884525880217552
privacy,clean,quadratic,0,0.800000011920929,0.3491421565413475
privacy,clean,quadratic,0,0.8999999761581421,0.40874763578176504
privacy,clean,quadratic,0,1.0,0.46706642955541605
privacy,clean,quadratic,0,1.100000023841858,0.5350252017378807
privacy,clean,quadratic,0,1.2000000476837158,0.6032046899199486
privacy,clean,quadratic,0,1.2999999523162842,0.6713841184973717
privacy,clean,quadratic,0,1.399999976158142,0.7395636066794395
privacy,clean,quadratic,0,1.5,0.8103354796767235
privacy,clean,quadratic,0,1.600000023841858,0.8894744142889977
privacy,clean,quadratic,0,1.7000000476837158,0.9735367521643641
privacy,clean,quadratic,0,1.7999999523162842,1.0583674535155296
privacy,clean,quadratic,0,1.899999976158142,1.1431986913084984
privacy,clean,quadratic,0,2.0,1.2321443185210228
privacy,clean,quadratic,0,2.0999999046325684,1.322666607797146
privacy,clean,quadratic,0,2.200000047683716,1.413189135491848
privacy,clean,quadratic,0,2.299999952316284,1.5037116631865501
privacy,clean,quadratic,0,2.400000095367432,1.5942341908812523
privacy,clean,quadratic,0,2.5,1.6847564801573753
privacy,clean,quadratic,0,2.5999999046325684,1.7752787694334984
privacy,clean,quadratic,0,2.700000047683716,1.8658012971282
privacy,clean,quadratic,0,2.799999952316284,1.9545027837157245
privacy,clean,quadratic,0,2.900000095367432,2.041899405419827
privacy,clean,quadratic,0,3.0,2.129295788705349
privacy,clean,quadratic,3,-3.0,0.2539946772158146
privacy,clean,quadratic,3,-2.900000095367432,0.2360038347542286
privacy,clean,quadratic,3,-2.799999952316284,0.2180130369961261
privacy,clean,quadratic,3,-2.700000047683716,0.1902866698801517
privacy,clean,quadratic,3,-2.5999999046325684,0.1612910516560077
privacy,clean,quadratic,3,-2.5,0.1322955228388309
privacy,clean,quadratic,3,-2.400000095367432,0.10330004617571831
privacy,clean,quadratic,3,-2.299999952316284,0.0743044428527355
privacy,clean,quadratic,3,-2.200000047683716,0.04530889913439749
privacy,clean,quadratic,3,-2.0999999046325684,0.0163132920861245
privacy,clean,quadratic,3,-2.0,-0.0126822553575038
privacy,clean,quadratic,3,-1.899999976158142,-0.042193438857793794
privacy,clean,quadratic,3,-1.7999999523162842,-0.07608650252223009
privacy,clean,quadratic,3,-1.7000000476837158,-0.0991232804954052
privacy,clean,quadratic,3,-1.600000023841858,-0.11759563907980919
privacy,clean,quadratic,3,-1.5,-0.1340414248406887
privacy,clean,quadratic,3,-1.399999976158142,-0.140193622559309
privacy,clean,quadratic,3,-1.2999999523162842,-0.14470560476183889
privacy,clean,quadratic,3,-1.2000000476837158,-0.1437369249761104
privacy,clean,quadratic,3,-1.100000023841858,-0.14276828989386559
privacy,clean,quadratic,3,-1.0,-0.1397040002048015
privacy,clean,quadratic,3,-0.8999999761581421,-0.1315673850476741
privacy,clean,quadratic,3,-0.800000011920929,-0.1220881603658199
privacy,clean,quadratic,3,-0.699999988079071,-0.11260732635855669
privacy,clean,quadratic,3,-0.6000000238418579,-0.1031264923512935
privacy,clean,quadratic,3,-0.5,-0.0910432152450084
privacy,clean,quadratic,3,-0.4000000059604645,-0.0765326730906963
privacy,clean,quadratic,3,-0.3000000119209289,-0.06202208623290059
privacy,clean,quadratic,3,-0.2000000029802322,-0.043363306671381
privacy,clean,quadratic,3,-0.1000000014901161,-0.0233471132814884
privacy,clean,quadratic,3,0.0,0.0
privacy,clean,quadratic,3,0.1000000014901161,0.035300061106681796
privacy,clean,quadratic,3,0.2000000029802322,0.0727206356823444
privacy,clean,quadratic,3,0.3000000119209289,0.1112658642232418
privacy,clean,quadratic,3,0.4000000059604645,0.1555843539535999
privacy,clean,quadratic,3,0.5,0.214659858494997
privacy,clean,quadratic,3,0.6000000238418579,0.2737386412918567
privacy,clean,quadratic,3,0.699999988079071,0.333171147853136
privacy,clean,quadratic,3,0.800000011920929,0.38872315362095833
privacy,clean,quadratic,3,0.8999999761581421,0.4404663033783436
privacy,clean,quadratic,3,1.0,0.48835577443242073
privacy,clean,quadratic,3,1.100000023841858,0.539507944136858
privacy,clean,quadratic,3,1.2000000476837158,0.5994466133415699
privacy,clean,quadratic,3,1.2999999523162842,0.661364633589983
privacy,clean,quadratic,3,1.399999976158142,0.725213784724474
privacy,clean,quadratic,3,1.5,0.8095110841095448
privacy,clean,quadratic,3,1.600000023841858,0.9016352482140064
privacy,clean,quadratic,3,1.7000000476837158,0.9937594719231126
privacy,clean,quadratic,3,1.7999999523162842,1.0858835764229298
privacy,clean,quadratic,3,1.899999976158142,1.1780078001320362
privacy,clean,quadratic,3,2.0,1.269185859709978
privacy,clean,quadratic,3,2.0999999046325684,1.3592140264809132
privacy,clean,quadratic,3,2.200000047683716,1.4492423124611378
privacy,clean,quadratic,3,2.299999952316284,1.5371720381081104
privacy,clean,quadratic,3,2.400000095367432,1.6231619901955128
privacy,clean,quadratic,3,2.5,1.709151465445757
privacy,clean,quadratic,3,2.5999999046325684,1.7951411791145802
privacy,clean,quadratic,3,2.700000047683716,1.8811310119926934
privacy,clean,quadratic,3,2.799999952316284,1.9671207256615157
privacy,clean,quadratic,3,2.900000095367432,2.0531106777489185
privacy,clean,quadratic,3,3.0,2.1391001529991627
privacy,clean,quadratic,5,-3.0,0.0031825620681048003
privacy,clean,quadratic,5,-2.900000095367432,0.0031825620681048003
privacy,clean,quadratic,5,-2.799999952316284,0.0031825620681048003
privacy,clean,quadratic,5,-2.700000047683716,0.0011566812172532001
privacy,clean,quadratic,5,-2.5999999046325684,-0.0046802265569567
privacy,clean,quadratic,5,-2.5,-0.0105171212926506
privacy,clean,quadratic,5,-2.400000095367432,-0.018740604631602698
privacy,clean,quadratic,5,-2.299999952316284,-0.028108469210565003
privacy,clean,quadratic,5,-2.200000047683716,-0.0374763077124952
privacy,clean,quadratic,5,-2.0999999046325684,-0.046844153665006
privacy,clean,quadratic,5,-2.0,-0.056211988441646
privacy,clean,quadratic,5,-1.899999976158142,-0.0656677735969423
privacy,clean,quadratic,5,-1.7999999523162842,-0.075170169584453
privacy,clean,quadratic,5,-1.7000000476837158,-0.08467253576964129
privacy,clean,quadratic,5,-1.600000023841858,-0.0941749392077326
privacy,clean,quadratic,5,-1.5,-0.10490136872977009
privacy,clean,quadratic,5,-1.399999976158142,-0.11616041045635929
privacy,clean,quadratic,5,-1.2999999523162842,-0.1220183176919817
privacy,clean,quadratic,5,-1.2000000476837158,-0.12561967503279442
