suite,scenario,dataset,seed,task,method,rmse_truth,score_metric,score,tpr,fpr,update_cos,mia_auc,eps_aggregate,eps_server,n_malicious,seconds,rmse_clean
privacy,plain_fedavg,cox,8,survival,2sri,0.08931907287436368,c_index,0.6087700320167646,,,1.0,,inf,inf,0,4.980251789093018,0.011036012837717511
privacy,plain_fedavg,cox,9,survival,2sri,0.27097631192261057,c_index,0.6069861171059757,,,1.0,,inf,inf,0,5.362044334411621,0.013522630239097888
privacy,secagg,cox,0,survival,2sri,0.027345385342468123,c_index,0.6029615434329924,,,0.0036683899271746064,,inf,inf,0,6.181711196899414,0.00547979659116054
privacy,secagg,cox,1,survival,2sri,0.237449180486867,c_index,0.6042906272027811,,,0.007558140217195119,,inf,inf,0,6.497190237045288,0.011302793989628657
privacy,secagg,cox,2,survival,2sri,0.08456659466089109,c_index,0.6057345088709349,,,-0.0065602066670952894,,inf,inf,0,6.22356653213501,0.00734776771278795
privacy,secagg,cox,3,survival,2sri,0.09729311762892459,c_index,0.6048165657058556,,,-0.003816723505824391,,inf,inf,0,6.361552953720093,0.00649761704939269
privacy,secagg,cox,4,survival,2sri,0.4706056922898067,c_index,0.5990081693035174,,,-0.0022192786849782944,,inf,inf,0,6.828302383422852,0.015005932081873808
privacy,secagg,cox,5,survival,2sri,0.029757203606009846,c_index,0.6041388360905183,,,0.0022337025849107285,,inf,inf,0,6.0120837688446045,3.068463745877217e-07
privacy,secagg,cox,6,survival,2sri,0.4171834620379296,c_index,0.6027216622501722,,,0.00024706521679095924,,inf,inf,0,5.823965549468994,0.00645682877027685
privacy,secagg,cox,7,survival,2sri,0.124908955085718,c_index,0.6062016268733313,,,0.002723469663406838,,inf,inf,0,6.091049432754517,0.009517041375562618
privacy,secagg,cox,8,survival,2sri,0.08931907287436368,c_index,0.6087700320167646,,,0.00344278794626217,,inf,inf,0,5.7572455406188965,0.011036012837717511
privacy,secagg,cox,9,survival,2sri,0.2649706671402768,c_index,0.6069263584541182,,,-0.0027395937470773325,,inf,inf,0,6.075804233551025,0.012246805982128822
privacy,central_z0.5,cox,0,survival,2sri,0.08484718684554109,c_index,0.6029110338019787,,,1.0,,28.37347380325739,inf,0,5.762172698974609,0.0821414933622919
privacy,central_z0.5,cox,1,survival,2sri,0.331350108303588,c_index,0.5947816920750651,,,1.0,,28.37347380325739,inf,0,6.044295072555542,0.11887800303563073
privacy,central_z0.5,cox,2,survival,2sri,0.027733877038066335,c_index,0.6057558903407798,,,1.0,,28.37347380325739,inf,0,5.645838499069214,0.10231407079766323
privacy,central_z0.5,cox,3,survival,2sri,0.3609851766206856,c_index,0.6021134656139079,,,1.0,,28.37347380325739,inf,0,6.26110053062439,0.2646616953277792
privacy,central_z0.5,cox,4,survival,2sri,0.547406084923545,c_index,0.5723815383603226,,,1.0,,28.37347380325739,inf,0,5.423219680786133,0.07481098154922694
privacy,central_z0.5,cox,5,survival,2sri,0.24649139128501152,c_index,0.6042290884861452,,,1.0,,28.37347380325739,inf,0,5.966435432434082,0.22072506760451058
privacy,central_z0.5,cox,6,survival,2sri,0.7775161892132453,c_index,0.5942550522690908,,,1.0,,28.37347380325739,inf,0,5.891972541809082,0.36074643087796365
privacy,central_z0.5,cox,7,survival,2sri,0.23622757851481954,c_index,0.603169081096002,,,1.0,,28.37347380325739,inf,0,5.854717254638672,0.12475925280674866
privacy,central_z0.5,cox,8,survival,2sri,0.025084505287163068,c_index,0.6076950188209632,,,1.0,,28.37347380325739,inf,0,5.761322975158691,0.07855726542450131
privacy,central_z0.5,cox,9,survival,2sri,0.4542205035403933,c_index,0.5736279015807482,,,1.0,,28.37347380325739,inf,0,6.0977582931518555,0.20079003191110273
privacy,central_z1,cox,0,survival,2sri,0.18759990932668102,c_index,0.5874700443515297,,,1.0,,11.480022809172569,inf,0,6.4410080909729,0.1941193742814617
privacy,central_z1,cox,1,survival,2sri,0.2935547742582145,c_index,0.5816929228821557,,,1.0,,11.480022809172569,inf,0,5.538020372390747,0.08772394929555098
privacy,central_z1,cox,2,survival,2sri,0.12051678004304357,c_index,0.6054202991502049,,,1.0,,11.480022809172569,inf,0,5.8004937171936035,0.1642233599723655
privacy,central_z1,cox,3,survival,2sri,0.5520390825058168,c_index,0.6008235603399887,,,1.0,,11.480022809172569,inf,0,6.345313549041748,0.4608128456566385
privacy,central_z1,cox,4,survival,2sri,0.45726533412150183,c_index,0.5822055181221808,,,1.0,,11.480022809172569,inf,0,6.529793977737427,0.07881480290153334
privacy,central_z1,cox,5,survival,2sri,0.5113845748926643,c_index,0.5942591474058564,,,1.0,,11.480022809172569,inf,0,6.055523157119751,0.48966150764092925
privacy,central_z1,cox,6,survival,2sri,0.9727325704334988,c_index,0.601005930397143,,,1.0,,11.480022809172569,inf,0,6.549538612365723,0.5568162065702646
privacy,central_z1,cox,7,survival,2sri,0.36411265451790925,c_index,0.5987651939615026,,,1.0,,11.480022809172569,inf,0,6.034930944442749,0.2747091252814001
privacy,central_z1,cox,8,survival,2sri,0.03555912611445961,c_index,0.6062082303613378,,,1.0,,11.480022809172569,inf,0,6.283312082290649,0.10015882003819616
privacy,central_z1,cox,9,survival,2sri,0.6175171149804659,c_index,0.520846443455333,,,1.0,,11.480022809172569,inf,0,6.021805763244629,0.377694439556789
privacy,central_z2,cox,0,survival,2sri,1.187359507291371,c_index,0.45579650929632637,,,1.0,,4.98330640597071,inf,0,7.139846324920654,1.1972038494287767
privacy,central_z2,cox,1,survival,2sri,0.6316577283061618,c_index,0.5802744415093982,,,1.0,,4.98330640597071,inf,0,6.224270820617676,0.43112570531171024
privacy,central_z2,cox,2,survival,2sri,0.4414359638813705,c_index,0.6053074849188972,,,1.0,,4.98330640597071,inf,0,5.97554874420166,0.38786435208408243
privacy,central_z2,cox,3,survival,2sri,1.5018719593340735,c_index,0.6025282009528583,,,1.0,,4.98330640597071,inf,0,6.236662149429321,1.4103209685165603
privacy,central_z2,cox,4,survival,2sri,0.43325784045983373,c_index,0.598085872569322,,,1.0,,4.98330640597071,inf,0,6.417500972747803,0.15981434197345226
privacy,central_z2,cox,5,survival,2sri,2.077985192632109,c_index,0.6018671738482831,,,1.0,,4.98330640597071,inf,0,6.0700294971466064,2.051780858727403
privacy,central_z2,cox,6,survival,2sri,0.9786548029036043,c_index,0.56337733453965,,,1.0,,4.98330640597071,inf,0,6.223177433013916,0.6351755798390218
privacy,central_z2,cox,7,survival,2sri,0.6534897619357104,c_index,0.553308616361772,,,1.0,,4.98330640597071,inf,0,5.013673543930054,0.5947177872637702
privacy,central_z2,cox,8,survival,2sri,0.39899688281705425,c_index,0.5836825311548399,,,1.0,,4.98330640597071,inf,0,4.501173973083496,0.35871563519427113
privacy,central_z2,cox,9,survival,2sri,1.875962618104732,c_index,0.4697806599394569,,,1.0,,4.98330640597071,inf,0,4.844940423965454,1.7540363309307585
privacy,central_z4,cox,0,survival,2sri,7.81894589315881,c_index,0.4308843316367905,,,1.0,,2.25814536337375,inf,0,5.028390407562256,7.8296718508324155
privacy,central_z4,cox,1,survival,2sri,2.425695857429114,c_index,0.4900643612057575,,,1.0,,2.25814536337375,inf,0,6.347289085388184,2.3578271039545764
privacy,central_z4,cox,2,survival,2sri,4.491426674078545,c_index,0.6053986702852698,,,1.0,,2.25814536337375,inf,0,5.792029142379761,4.423615922230727
privacy,central_z4,cox,3,survival,2sri,4.901621358690231,c_index,0.5970567822939472,,,1.0,,2.25814536337375,inf,0,5.5981504917144775,4.8274836630074764
privacy,central_z4,cox,4,survival,2sri,1.746461646857143,c_index,0.584436873019428,,,1.0,,2.25814536337375,inf,0,5.76350474357605,1.3909186240738434
privacy,central_z4,cox,5,survival,2sri,13.909947537513943,c_index,0.6043134532852642,,,1.0,,2.25814536337375,inf,0,5.8500144481658936,13.882841535134482
privacy,central_z4,cox,6,survival,2sri,5.010644403615867,c_index,0.5047529564679941,,,1.0,,2.25814536337375,inf,0,5.668111324310303,4.927817593024906
privacy,central_z4,cox,7,survival,2sri,7.030708974717504,c_index,0.5159077935900866,,,1.0,,2.25814536337375,inf,0,5.515963792800903,7.041168727399326
privacy,central_z4,cox,8,survival,2sri,4.348124211261491,c_index,0.6062849977915927,,,1.0,,2.25814536337375,inf,0,5.5030598640441895,4.262814451501226
privacy,central_z4,cox,9,survival,2sri,12.751479052890057,c_index,0.5004862709278923,,,1.0,,2.25814536337375,inf,0,6.132723808288574,12.635365820397526
privacy,distributed_secagg_z0.5,cox,0,survival,2sri,0.2084505355510277,c_index,0.6009559418269672,,,0.004355656833359102,,28.37347380325739,28.37347380325739,0,6.6857640743255615,0.21182925894855847
privacy,distributed_secagg_z0.5,cox,1,survival,2sri,0.4922005445331067,c_index,0.5875638981862098,,,0.0027316023993969522,,28.37347380325739,28.37347380325739,0,6.555094003677368,0.2728457055461754
privacy,distributed_secagg_z0.5,cox,2,survival,2sri,0.1708173270167914,c_index,0.6054613002318482,,,-0.0020420453835013844,,28.37347380325739,28.37347380325739,0,5.9939916133880615,0.1059799151690721
privacy,distributed_secagg_z0.5,cox,3,survival,2sri,0.23509677536078094,c_index,0.6050850410539395,,,0.002036857046050545,,28.37347380325739,28.37347380325739,0,6.478173494338989,0.14145035742915205
privacy,distributed_secagg_z0.5,cox,4,survival,2sri,0.6906990606959996,c_index,0.585606492016834,,,-0.0009440943054446779,,28.37347380325739,28.37347380325739,0,6.443421125411987,0.21284875283230273
privacy,distributed_secagg_z0.5,cox,5,survival,2sri,0.02931772883005888,c_index,0.6039986440137671,,,0.004694671052973058,,28.37347380325739,28.37347380325739,0,6.8611366748809814,0.018263855354185742
privacy,distributed_secagg_z0.5,cox,6,survival,2sri,0.7238244555754537,c_index,0.5983111080396462,,,-0.004359518549992242,,28.37347380325739,28.37347380325739,0,7.303343057632446,0.31310938278645817
privacy,distributed_secagg_z0.5,cox,7,survival,2sri,0.3617262915875019,c_index,0.6030710131300632,,,0.004092754993021828,,28.37347380325739,28.37347380325739,0,6.784506559371948,0.2516530874509168
privacy,distributed_secagg_z0.5,cox,8,survival,2sri,0.4086515670164654,c_index,0.6058752863710192,,,0.0020320547738808046,,28.37347380325739,28.37347380325739,0,7.179741382598877,0.32096638582512527
privacy,distributed_secagg_z0.5,cox,9,survival,2sri,0.28470120154657347,c_index,0.604647119112592,,,0.0058807975029937535,,28.37347380325739,28.37347380325739,0,6.565229654312134,0.0513970113161788
privacy,distributed_secagg_z1,cox,0,survival,2sri,0.4352006466881389,c_index,0.5780721446260139,,,-0.005628679207317527,,11.480022809172569,11.480022809172569,0,6.386047601699829,0.4390074856706618
privacy,distributed_secagg_z1,cox,1,survival,2sri,0.3916210202759935,c_index,0.4839213440448055,,,5.661279764396746e-05,,11.480022809172569,11.480022809172569,0,5.862744331359863,0.1861665690129487
privacy,distributed_secagg_z1,cox,2,survival,2sri,0.3326000884815332,c_index,0.6002985195755024,,,-0.006205070254059268,,11.480022809172569,11.480022809172569,0,6.160540819168091,0.3013111576607728
privacy,distributed_secagg_z1,cox,3,survival,2sri,0.32493446928408093,c_index,0.6050518751380097,,,0.004451417827613755,,11.480022809172569,11.480022809172569,0,6.0566933155059814,0.2566386485011829
privacy,distributed_secagg_z1,cox,4,survival,2sri,0.5376971867899017,c_index,0.5739347008700196,,,-0.004701168681127188,,11.480022809172569,11.480022809172569,0,5.798194646835327,0.11022823180051068
privacy,distributed_secagg_z1,cox,5,survival,2sri,0.2196851273739663,c_index,0.6016560507693581,,,0.0006367388881465279,,11.480022809172569,11.480022809172569,0,6.0220160484313965,0.24569369792804888
privacy,distributed_secagg_z1,cox,6,survival,2sri,0.48701440721187667,c_index,0.5923089558349494,,,-0.007238346452608743,,11.480022809172569,11.480022809172569,0,5.934065103530884,0.1516628760804833
privacy,distributed_secagg_z1,cox,7,survival,2sri,0.33045177734457293,c_index,0.5758510234925579,,,0.006407723251765789,,11.480022809172569,11.480022809172569,0,6.433724403381348,0.22853616294143653
privacy,distributed_secagg_z1,cox,8,survival,2sri,0.6637845195119438,c_index,0.6026420791717557,,,0.0012671908764643747,,11.480022809172569,11.480022809172569,0,5.687448978424072,0.5760475315597988
privacy,distributed_secagg_z1,cox,9,survival,2sri,0.20372908894256647,c_index,0.6067603820811736,,,0.008073531582658007,,11.480022809172569,11.480022809172569,0,5.908363103866577,0.16300619031865046
privacy,distributed_secagg_z2,cox,0,survival,2sri,0.7247826834703497,c_index,0.4460082417209272,,,-0.0010964074983343172,,4.98330640597071,4.98330640597071,0,6.260310649871826,0.7248324653343065
privacy,distributed_secagg_z2,cox,1,survival,2sri,0.7966516711293934,c_index,0.46787115816010566,,,0.0005699431460636361,,4.98330640597071,4.98330640597071,0,7.229778051376343,0.6739988875445493
privacy,distributed_secagg_z2,cox,2,survival,2sri,1.089818312310713,c_index,0.5746469694825875,,,-0.003973618283217632,,4.98330640597071,4.98330640597071,0,6.14309287071228,1.0676671423305233
privacy,distributed_secagg_z2,cox,3,survival,2sri,0.34889350441791217,c_index,0.5955476278868812,,,0.005456671979927432,,4.98330640597071,4.98330640597071,0,5.588225603103638,0.36044610473474414
privacy,distributed_secagg_z2,cox,4,survival,2sri,0.8854538352153131,c_index,0.5548549415232529,,,-0.004239178587922326,,4.98330640597071,4.98330640597071,0,6.152238607406616,0.7412836340990333
privacy,distributed_secagg_z2,cox,5,survival,2sri,0.9946900582059047,c_index,0.44178354964907973,,,0.0001668359003471899,,4.98330640597071,4.98330640597071,0,5.6881420612335205,1.0203864057937138
privacy,distributed_secagg_z2,cox,6,survival,2sri,1.0550802590910495,c_index,0.511911453676008,,,0.00425152314401734,,4.98330640597071,4.98330640597071,0,5.973024368286133,1.0235434685466782
privacy,distributed_secagg_z2,cox,7,survival,2sri,0.5608215889364201,c_index,0.49308555020191436,,,0.007173717223643116,,4.98330640597071,4.98330640597071,0,5.444790840148926,0.49824521665100696
privacy,distributed_secagg_z2,cox,8,survival,2sri,2.171889829196232,c_index,0.6046395252516782,,,0.001369504891135524,,4.98330640597071,4.98330640597071,0,5.034905910491943,2.083560798364005
privacy,distributed_secagg_z2,cox,9,survival,2sri,0.7019242252551657,c_index,0.5317226678006453,,,0.0037928137713971184,,4.98330640597071,4.98330640597071,0,5.2419753074646,0.7715793215177733
privacy,distributed_secagg_z4,cox,0,survival,2sri,7.475776840578595,c_index,0.48202345771954386,,,0.0017332152237699028,,2.25814536337375,2.25814536337375,0,5.860253095626831,7.484507917816447
privacy,distributed_secagg_z4,cox,1,survival,2sri,6.5169835675549,c_index,0.5291542845953165,,,0.0036624389550054853,,2.25814536337375,2.25814536337375,0,5.562238454818726,6.435254970038907
privacy,distributed_secagg_z4,cox,2,survival,2sri,6.929520348759492,c_index,0.5139254203200152,,,-0.007626444062141674,,2.25814536337375,2.25814536337375,0,4.815340042114258,6.918079976781409
privacy,distributed_secagg_z4,cox,3,survival,2sri,3.729770642045088,c_index,0.48777284611882443,,,6.19941571135596e-05,,2.25814536337375,2.25814536337375,0,5.743776798248291,3.7795750601142837
privacy,distributed_secagg_z4,cox,4,survival,2sri,8.05374945185865,c_index,0.4941782443702442,,,0.0034814981501615013,,2.25814536337375,2.25814536337375,0,6.405796527862549,8.17308677311764
privacy,distributed_secagg_z4,cox,5,survival,2sri,6.825974854302192,c_index,0.40144169762834625,,,-0.001010310588440138,,2.25814536337375,2.25814536337375,0,6.2421393394470215,6.850924194698273
privacy,distributed_secagg_z4,cox,6,survival,2sri,4.0192373962325085,c_index,0.47528627184033123,,,0.00580524770786196,,2.25814536337375,2.25814536337375,0,6.061809301376343,4.1834046884657825
privacy,distributed_secagg_z4,cox,7,survival,2sri,2.6074942597166944,c_index,0.41483714073737243,,,0.010597947501602185,,2.25814536337375,2.25814536337375,0,5.394944190979004,2.692024307169812
privacy,distributed_secagg_z4,cox,8,survival,2sri,9.411498286504706,c_index,0.6022393105894919,,,0.0012272145344985818,,2.25814536337375,2.25814536337375,0,5.736654043197632,9.324389925830442
privacy,distributed_secagg_z4,cox,9,survival,2sri,4.5878672307844175,c_index,0.5439728733934738,,,0.0003151933229729402,,2.25814536337375,2.25814536337375,0,5.714809894561768,4.533434919504676
privacy,distributed_nosecagg_z1,cox,0,survival,2sri,0.4352006466881389,c_index,0.5780721446260139,,,0.04960444375631342,,11.480022809172569,54.37663901498566,0,6.492023944854736,0.4390074856706618
privacy,distributed_nosecagg_z1,cox,1,survival,2sri,0.39075921543936437,c_index,0.48345826841136935,,,0.06039349901727589,,11.480022809172569,54.37663901498566,0,5.9482200145721436,0.18538447591047055
privacy,distributed_nosecagg_z1,cox,2,survival,2sri,0.33800256569666,c_index,0.6006846890543337,,,0.0573879069839084,,11.480022809172569,54.37663901498566,0,6.014667987823486,0.30444474914159153
privacy,distributed_nosecagg_z1,cox,3,survival,2sri,0.32492629697397896,c_index,0.6050516582352263,,,0.0518744624298746,,11.480022809172569,54.37663901498566,0,5.975289583206177,0.2566348626964789
privacy,distributed_nosecagg_z1,cox,4,survival,2sri,0.5371746037206634,c_index,0.573506368283909,,,0.045831043504677794,,11.480022809172569,54.37663901498566,0,5.724687337875366,0.10895546948140927
privacy,distributed_nosecagg_z1,cox,5,survival,2sri,0.22124238431576396,c_index,0.6015602787848471,,,0.05314062220034275,,11.480022809172569,54.37663901498566,0,5.875226974487305,0.24722880985528292
privacy,distributed_nosecagg_z1,cox,6,survival,2sri,0.48701440721187667,c_index,0.5923089558349494,,,0.05829087119238172,,11.480022809172569,54.37663901498566,0,6.584749698638916,0.1516628760804833
privacy,distributed_nosecagg_z1,cox,7,survival,2sri,0.33045177734457293,c_index,0.5758510234925579,,,0.05682674639777668,,11.480022809172569,54.37663901498566,0,5.879679918289185,0.22853616294143653
privacy,distributed_nosecagg_z1,cox,8,survival,2sri,0.659054838250637,c_index,0.6025031496265335,,,0.05020978922019542,,11.480022809172569,54.37663901498566,0,5.652177095413208,0.5712887917370651
privacy,distributed_nosecagg_z1,cox,9,survival,2sri,0.20372908894256647,c_index,0.6067603820811736,,,0.05898705075170772,,11.480022809172569,54.37663901498566,0,5.901327848434448,0.16300619031865046
privacy,local_z0.5,cox,0,survival,2sri,0.39986509692048694,c_index,0.5952314884981145,,,0.05320010831625172,,28.37347380325739,28.37347380325739,0,5.581976890563965,0.4021156329225436
privacy,local_z0.5,cox,1,survival,2sri,0.5834165132146736,c_index,0.49376051001722016,,,0.06432442392611024,,28.37347380325739,28.37347380325739,0,5.995569229125977,0.37883952736637705
privacy,local_z0.5,cox,2,survival,2sri,0.21477927932124624,c_index,0.6024356000423886,,,0.061976843911969184,,28.37347380325739,28.37347380325739,0,5.8551788330078125,0.2096183097350722
privacy,local_z0.5,cox,3,survival,2sri,0.06824782799828617,c_index,0.6044888333195779,,,0.06082304733587942,,28.37347380325739,28.37347380325739,0,5.794954061508179,0.09760269003812011
privacy,local_z0.5,cox,4,survival,2sri,0.592025086352994,c_index,0.5791183278813065,,,0.053592974117383146,,28.37347380325739,28.37347380325739,0,5.610888242721558,0.17219939004944929
privacy,local_z0.5,cox,5,survival,2sri,0.2912283473275013,c_index,0.5997140072252726,,,0.057604767757556,,28.37347380325739,28.37347380325739,0,6.206207752227783,0.3170884572545603
privacy,local_z0.5,cox,6,survival,2sri,0.7230433987270373,c_index,0.6010091068328797,,,0.05593478371231948,,28.37347380325739,28.37347380325739,0,5.728703022003174,0.3256704203873512
privacy,local_z0.5,cox,7,survival,2sri,0.1744499701092208,c_index,0.5468053780854497,,,0.06222398018655802,,28.37347380325739,28.37347380325739,0,5.686427116394043,0.14585459723681368
privacy,local_z0.5,cox,8,survival,2sri,0.8779168750819687,c_index,0.6057532385782579,,,0.057414179011657504,,28.37347380325739,28.37347380325739,0,6.124977350234985,0.7945308360991625
privacy,local_z0.5,cox,9,survival,2sri,0.2433035974864945,c_index,0.5954236608820589,,,0.06247852518391497,,28.37347380325739,28.37347380325739,0,5.645461559295654,0.3591262484005749
privacy,local_z1,cox,0,survival,2sri,0.7088566216932843,c_index,0.42030334223885946,,,0.027467814573804126,,11.480022809172569,11.480022809172569,0,5.790105104446411,0.6979926352105141
privacy,local_z1,cox,1,survival,2sri,1.5032129917512487,c_index,0.5055449733195954,,,0.026550737087341663,,11.480022809172569,11.480022809172569,0,5.92418360710144,1.358707731890609
privacy,local_z1,cox,2,survival,2sri,1.112152450760088,c_index,0.5512627873497401,,,0.03805717625920614,,11.480022809172569,11.480022809172569,0,6.390430212020874,1.1006709658685914
privacy,local_z1,cox,3,survival,2sri,0.3603832843559487,c_index,0.5906074104145003,,,0.027453625643683616,,11.480022809172569,11.480022809172569,0,5.887942790985107,0.40477009837471434
privacy,local_z1,cox,4,survival,2sri,0.7684682013366946,c_index,0.5748511309078794,,,0.018568050070050857,,11.480022809172569,11.480022809172569,0,6.211648464202881,0.4424415751713332
privacy,local_z1,cox,5,survival,2sri,0.9124698211862006,c_index,0.5207742509571692,,,0.031051639184029724,,11.480022809172569,11.480022809172569,0,6.175044298171997,0.9384364433282353
privacy,local_z1,cox,6,survival,2sri,0.772052360743822,c_index,0.5339871085198414,,,0.038179067930284666,,11.480022809172569,11.480022809172569,0,5.910759210586548,0.6649016481027313
privacy,local_z1,cox,7,survival,2sri,1.4053820877692695,c_index,0.4196212921735316,,,0.033605125135249304,,11.480022809172569,11.480022809172569,0,5.841153860092163,1.4926184449463273
privacy,local_z1,cox,8,survival,2sri,2.687540415476736,c_index,0.6053208456165974,,,0.018021322586016048,,11.480022809172569,11.480022809172569,0,6.049190044403076,2.6064255508911782
privacy,local_z1,cox,9,survival,2sri,0.9226332099135977,c_index,0.5193495465428192,,,0.0321417407421146,,11.480022809172569,11.480022809172569,0,5.000017166137695,1.0476470363254824
privacy,local_z2,cox,0,survival,2sri,7.643740280965935,c_index,0.40264379981296944,,,0.012196681002428161,,4.98330640597071,4.98330640597071,0,5.0457258224487305,7.6402230908885285
privacy,local_z2,cox,1,survival,2sri,12.995466918100307,c_index,0.5434497009738581,,,0.01676231856022883,,4.98330640597071,4.98330640597071,0,5.163529396057129,12.866201890543609
privacy,local_z2,cox,2,survival,2sri,7.029801175170154,c_index,0.49175442752218707,,,0.01937016451694994,,4.98330640597071,4.98330640597071,0,4.9043896198272705,7.038064090867877
privacy,local_z2,cox,3,survival,2sri,4.5498868824602035,c_index,0.42212716614795187,,,0.009962757972238608,,4.98330640597071,4.98330640597071,0,4.892592191696167,4.645345498632981
privacy,local_z2,cox,4,survival,2sri,5.672660278948997,c_index,0.48272817681989644,,,0.005449347444377048,,4.98330640597071,4.98330640597071,0,4.715816497802734,5.753020231942267
privacy,local_z2,cox,5,survival,2sri,7.604915943690966,c_index,0.40488573895721364,,,0.016315479309712163,,4.98330640597071,4.98330640597071,0,6.409431457519531,7.629944115208982
privacy,local_z2,cox,6,survival,2sri,5.715175521382833,c_index,0.48764517690829584,,,0.019247400659078113,,4.98330640597071,4.98330640597071,0,6.626081466674805,5.8468138885273735
privacy,local_z2,cox,7,survival,2sri,11.943999913985424,c_index,0.3940090855535566,,,0.01983358794944033,,4.98330640597071,4.98330640597071,0,5.818889141082764,12.046968788955775
privacy,local_z2,cox,8,survival,2sri,13.212987210480025,c_index,0.5974900554245465,,,0.003380093138823814,,4.98330640597071,4.98330640597071,0,6.099425315856934,13.138475754755106
privacy,local_z2,cox,9,survival,2sri,5.682524309725912,c_index,0.5180012568390573,,,0.012800514060294265,,4.98330640597071,4.98330640597071,0,5.973467111587524,5.677586135074069
privacy,local_z4,cox,0,survival,2sri,77.3228195114287,c_index,0.3971533662893424,,,0.00038919736090947335,,2.25814536337375,2.25814536337375,0,5.542813777923584,77.3212739151086
privacy,local_z4,cox,1,survival,2sri,134.10580296729262,c_index,0.5616446217693506,,,0.006015235152860192,,2.25814536337375,2.25814536337375,0,5.644410610198975,133.96953276330328
privacy,local_z4,cox,2,survival,2sri,60.13491326473302,c_index,0.44852812901122674,,,0.00920008425561436,,2.25814536337375,2.25814536337375,0,5.118089199066162,60.17016005372853
privacy,local_z4,cox,3,survival,2sri,25.17984751614015,c_index,0.40813580741270566,,,0.004090335769788494,,2.25814536337375,2.25814536337375,0,5.792389154434204,25.273229363114513
privacy,local_z4,cox,4,survival,2sri,49.31435831343697,c_index,0.49118625273745486,,,0.0037690754431880503,,2.25814536337375,2.25814536337375,0,5.294239282608032,49.466357173059
privacy,local_z4,cox,5,survival,2sri,49.250510766387386,c_index,0.40103574238411277,,,0.009903175010285587,,2.25814536337375,2.25814536337375,0,5.022004842758179,49.27560893878236
privacy,local_z4,cox,6,survival,2sri,56.89293126519853,c_index,0.4603613619079169,,,0.008410468262246347,,2.25814536337375,2.25814536337375,0,4.981019973754883,57.11761195817476
privacy,local_z4,cox,7,survival,2sri,80.50652595060268,c_index,0.3937687325197567,,,0.005185447110481161,,2.25814536337375,2.25814536337375,0,4.85765266418457,80.61854025266233
privacy,local_z4,cox,8,survival,2sri,74.8042137599639,c_index,0.5983397494162732,,,-0.00035275731355376177,,2.25814536337375,2.25814536337375,0,4.196230888366699,74.73142509852858
