site,round,stage,n_train,n_test,loss,mse,mae,r2,fs_r2,xhat_sd
site02,2,global,1888,473,1.1551475524902344,1.1551475524902344,0.8561325073242188,0.1564148664474487,0.0927251568912539,0.3264499604701996
site02,2,local,1888,473,1.1610273122787476,1.1610273122787476,0.8569356203079224,0.1521209478378296,0.0927251568912539,0.3264499604701996
site02,3,global,1888,473,1.1425180435180664,1.1425180435180664,0.8502408266067505,0.1656379699707031,0.0927251568912539,0.3264499604701996
site02,3,local,1888,473,1.1354836225509644,1.1354836225509644,0.8482657074928284,0.1707750558853149,0.0927251568912539,0.3264499604701996
site02,4,global,1888,473,1.141440749168396,1.141440749168396,0.8498340249061584,0.1664246320724487,0.0927251568912539,0.3264499604701996
site02,4,local,1888,473,1.136966586112976,1.136966586112976,0.8490744829177856,0.1696920394897461,0.0927251568912539,0.3264499604701996
site02,5,global,1888,473,1.1355401277542114,1.1355401277542114,0.8481082916259766,0.1707338094711303,0.0927251568912539,0.3264499604701996
site03,0,global,2784,696,2.016787528991699,2.016787528991699,1.1506850719451904,-0.4276734590530395,0.0630619951046852,0.2924663722515106
site03,0,local,2784,696,1.2258942127227783,1.2258942127227783,0.8849945664405823,0.132195770740509,0.0630619951046852,0.2924663722515106
site03,1,global,2784,696,1.2294747829437256,1.2294747829437256,0.8895388245582581,0.1296611428260803,0.0630619951046852,0.2924663722515106
site03,1,local,2784,696,1.2414880990982056,1.2414880990982056,0.8929065465927124,0.1211570501327514,0.0630619951046852,0.2924663722515106
site03,2,global,2784,696,1.22576642036438,1.22576642036438,0.8871435523033142,0.1322863101959228,0.0630619951046852,0.2924663722515106
site03,2,local,2784,696,1.2272738218307495,1.2272738218307495,0.8877189755439758,0.131219208240509,0.0630619951046852,0.2924663722515106
site03,3,global,2784,696,1.2263656854629517,1.2263656854629517,0.8873254060745239,0.1318620443344116,0.0630619951046852,0.2924663722515106
site03,3,local,2784,696,1.2264983654022217,1.2264983654022217,0.885249674320221,0.1317681074142456,0.0630619951046852,0.2924663722515106
site03,4,global,2784,696,1.2279109954833984,1.2279109954833984,0.8888165950775146,0.1307681798934936,0.0630619951046852,0.2924663722515106
site03,4,local,2784,696,1.236046552658081,1.236046552658081,0.8927052617073059,0.1250090599060058,0.0630619951046852,0.2924663722515106
site03,5,global,2784,696,1.229061484336853,1.229061484336853,0.8897382616996765,0.1299537420272827,0.0630619951046852,0.2924663722515106
site04,0,global,3644,912,2.0256450176239014,2.0256450176239014,1.1357344388961792,-0.4728580713272095,0.080704962135807,0.2982235848903656
site04,0,local,3644,912,1.1786564588546753,1.1786564588546753,0.863595187664032,0.1429920792579651,0.080704962135807,0.2982235848903656
site04,1,global,3644,912,1.1701595783233645,1.1701595783233645,0.8626876473426819,0.1491702198982238,0.080704962135807,0.2982235848903656
site04,1,local,3644,912,1.156214952468872,1.156214952468872,0.8550005555152893,0.159309446811676,0.080704962135807,0.2982235848903656
site04,2,global,3644,912,1.153049111366272,1.153049111366272,0.8553931713104248,0.1616113185882568,0.080704962135807,0.2982235848903656
site04,2,local,3644,912,1.1516926288604736,1.1516926288604736,0.852724552154541,0.1625977158546447,0.080704962135807,0.2982235848903656
site04,3,global,3644,912,1.147075891494751,1.147075891494751,0.8521730303764343,0.1659545302391052,0.080704962135807,0.2982235848903656
site04,3,local,3644,912,1.1493704319000244,1.1493704319000244,0.8534343838691711,0.1642861366271972,0.080704962135807,0.2982235848903656
site04,4,global,3644,912,1.147395372390747,1.147395372390747,0.8520067930221558,0.1657222509384155,0.080704962135807,0.2982235848903656
site04,4,local,3644,912,1.1507024765014648,1.1507024765014648,0.8517534732818604,0.1633176207542419,0.080704962135807,0.2982235848903656
site04,5,global,3644,912,1.1453049182891846,1.1453049182891846,0.8510733246803284,0.1672422289848327,0.080704962135807,0.2982235848903656
site05,0,global,3704,927,1.9896783828735352,1.9896783828735352,1.1162019968032837,-0.4854480028152466,0.048591688837573,0.2728365957736969
site05,0,local,3704,927,1.1437829732894895,1.1437829732894895,0.8520669937133789,0.1460779905319214,0.048591688837573,0.2728365957736969
site05,1,global,3704,927,1.1293734312057495,1.1293734312057495,0.847087025642395,0.1568358540534973,0.048591688837573,0.2728365957736969
site05,1,local,3704,927,1.1238065958023071,1.1238065958023071,0.8426840305328369,0.1609919667243957,0.048591688837573,0.2728365957736969
site05,2,global,3704,927,1.112384796142578,1.112384796142578,0.8401508331298828,0.1695192456245422,0.048591688837573,0.2728365957736969
site05,2,local,3704,927,1.1255438327789309,1.1255438327789309,0.8421667814254761,0.1596949696540832,0.048591688837573,0.2728365957736969
site05,3,global,3704,927,1.1080281734466553,1.1080281734466553,0.8381415009498596,0.1727717518806457,0.048591688837573,0.2728365957736969
site05,3,local,3704,927,1.1124693155288696,1.1124693155288696,0.8399069309234619,0.1694561243057251,0.048591688837573,0.2728365957736969
site05,4,global,3704,927,1.106590986251831,1.106590986251831,0.8381634950637817,0.1738447546958923,0.048591688837573,0.2728365957736969
site05,4,local,3704,927,1.110146403312683,1.110146403312683,0.837823748588562,0.1711903214454651,0.048591688837573,0.2728365957736969
site05,5,global,3704,927,1.1029070615768433,1.1029070615768433,0.8366750478744507,0.1765950322151184,0.048591688837573,0.2728365957736969
site06,0,global,4503,1126,2.0995841026306152,2.0995841026306152,1.160642147064209,-0.452527642250061,0.0426912030400241,0.2053330838680267
site06,0,local,4503,1126,1.2561993598937988,1.2561993598937988,0.9002943634986877,0.1309401392936706,0.0426912030400241,0.2053330838680267
site06,1,global,4503,1126,1.2454862594604492,1.2454862594604492,0.8975911140441895,0.1383516192436218,0.0426912030400241,0.2053330838680267
site06,1,local,4503,1126,1.239799737930298,1.239799737930298,0.8952513337135315,0.1422856450080871,0.0426912030400241,0.2053330838680267
site06,2,global,4503,1126,1.232457160949707,1.232457160949707,0.8927718997001648,0.1473653316497802,0.0426912030400241,0.2053330838680267
site06,2,local,4503,1126,1.2397761344909668,1.2397761344909668,0.8987902402877808,0.1423019766807556,0.0426912030400241,0.2053330838680267
site06,3,global,4503,1126,1.2296894788742063,1.2296894788742063,0.8927755355834961,0.1492800712585449,0.0426912030400241,0.2053330838680267
site06,3,local,4503,1126,1.2327207326889038,1.2327207326889038,0.89408940076828,0.1471830010414123,0.0426912030400241,0.2053330838680267
site06,4,global,4503,1126,1.2280091047286987,1.2280091047286987,0.8910230994224548,0.1504426002502441,0.0426912030400241,0.2053330838680267
site06,4,local,4503,1126,1.2361443042755127,1.2361443042755127,0.8923630118370056,0.1448145508766174,0.0426912030400241,0.2053330838680267
site06,5,global,4503,1126,1.2267415523529053,1.2267415523529053,0.8900702595710754,0.1513195037841797,0.0426912030400241,0.2053330838680267
site07,0,global,5712,1429,1.6887308359146118,1.6887308359146118,1.0272325277328491,-0.428195595741272,0.1327346101369243,0.369501531124115
site07,0,local,5712,1429,1.0908466577529907,1.0908466577529907,0.8350324630737305,0.077447772026062,0.1327346101369243,0.369501531124115
site07,1,global,5712,1429,1.0596041679382324,1.0596041679382324,0.824689507484436,0.1038702130317688,0.1327346101369243,0.369501531124115
site07,1,local,5712,1429,1.0456249713897705,1.0456249713897705,0.8173708319664001,0.1156926155090332,0.1327346101369243,0.369501531124115
site07,2,global,5712,1429,1.0539532899856567,1.0539532899856567,0.8214139342308044,0.1086492538452148,0.1327346101369243,0.369501531124115
site07,2,local,5712,1429,1.044067621231079,1.044067621231079,0.8167282938957214,0.1170097589492797,0.1327346101369243,0.369501531124115
site07,3,global,5712,1429,1.0499392747879028,1.0499392747879028,0.8199058175086975,0.1120439767837524,0.1327346101369243,0.369501531124115
site07,3,local,5712,1429,1.0482733249664309,1.0482733249664309,0.8175376653671265,0.1134528517723083,0.1327346101369243,0.369501531124115
site07,4,global,5712,1429,1.044621825218201,1.044621825218201,0.8172369003295898,0.1165410876274108,0.1327346101369243,0.369501531124115
site07,4,local,5712,1429,1.0546832084655762,1.0546832084655762,0.8209987282752991,0.1080319285392761,0.1327346101369243,0.369501531124115
site07,5,global,5712,1429,1.0470706224441528,1.0470706224441528,0.817710816860199,0.1144700646400451,0.1327346101369243,0.369501531124115
site08,0,global,6523,1631,1.9219447374343872,1.9219447374343872,1.0867297649383545,-0.4183342456817627,0.1721204910108354,0.4404027163982391
site08,0,local,6523,1631,1.1674960851669312,1.1674960851669312,0.8577991127967834,0.1384249329566955,0.1721204910108354,0.4404027163982391
site08,1,global,6523,1631,1.1686335802078247,1.1686335802078247,0.8576768040657043,0.1375854611396789,0.1721204910108354,0.4404027163982391
site08,1,local,6523,1631,1.1466330289840698,1.1466330289840698,0.8498505353927612,0.1538211703300476,0.1721204910108354,0.4404027163982391
site08,2,global,6523,1631,1.152473211288452,1.152473211288452,0.8512370586395264,0.1495112776756286,0.1721204910108354,0.4404027163982391
site08,2,local,6523,1631,1.1475441455841064,1.1475441455841064,0.8472496867179871,0.1531488299369812,0.1721204910108354,0.4404027163982391
site08,3,global,6523,1631,1.1460682153701782,1.1460682153701782,0.8486170172691345,0.1542380452156067,0.1721204910108354,0.4404027163982391
site08,3,local,6523,1631,1.1460378170013428,1.1460378170013428,0.8502001762390137,0.1542603969573974,0.1721204910108354,0.4404027163982391
site08,4,global,6523,1631,1.1449638605117798,1.1449638605117798,0.8493669629096985,0.1550530195236206,0.1721204910108354,0.4404027163982391
site08,4,local,6523,1631,1.146153688430786,1.146153688430786,0.8503345847129822,0.1541749835014343,0.1721204910108354,0.4404027163982391
site08,5,global,6523,1631,1.1450200080871582,1.1450200080871582,0.849229633808136,0.1550115942955017,0.1721204910108354,0.4404027163982391
site09,0,global,6739,1685,1.7314509153366089,1.7314509153366089,1.0481178760528564,-0.430439829826355,0.0352690201469616,0.2022626996040344
site09,0,local,6739,1685,1.089801788330078,1.089801788330078,0.8245669007301331,0.0996592044830322,0.0352690201469616,0.2022626996040344
site09,1,global,6739,1685,1.0922157764434814,1.0922157764434814,0.8257225751876831,0.0976649522781372,0.0352690201469616,0.2022626996040344
site09,1,local,6739,1685,1.1089906692504885,1.1089906692504885,0.833601713180542,0.0838062763214111,0.0352690201469616,0.2022626996040344
site09,2,global,6739,1685,1.0955100059509275,1.0955100059509275,0.8272004723548889,0.0949434041976928,0.0352690201469616,0.2022626996040344
site09,2,local,6739,1685,1.097429275512695,1.097429275512695,0.8287580013275146,0.0933577418327331,0.0352690201469616,0.2022626996040344
site09,3,global,6739,1685,1.094493746757507,1.094493746757507,0.827289879322052,0.095782995223999,0.0352690201469616,0.2022626996040344
site09,3,local,6739,1685,1.0939875841140747,1.0939875841140747,0.8272346258163452,0.0962011218070983,0.0352690201469616,0.2022626996040344
site09,4,global,6739,1685,1.096711039543152,1.096711039543152,0.8282065987586975,0.0939511656761169,0.0352690201469616,0.2022626996040344
site09,4,local,6739,1685,1.106735110282898,1.106735110282898,0.8324840068817139,0.0856697559356689,0.0352690201469616,0.2022626996040344
site09,5,global,6739,1685,1.1010595560073853,1.1010595560073853,0.8299642205238342,0.090358555316925,0.0352690201469616,0.2022626996040344
site10,0,global,7504,1876,1.7556453943252563,1.7556453943252563,1.040552020072937,-0.5189425945281982,0.082569773232602,0.2769405543804168
site10,0,local,7504,1876,1.0079433917999268,1.0079433917999268,0.799929678440094,0.127951443195343,0.082569773232602,0.2769405543804168
site10,1,global,7504,1876,1.0052274465560913,1.0052274465560913,0.796711802482605,0.1303011775016784,0.082569773232602,0.2769405543804168
site10,1,local,7504,1876,0.9941199421882628,0.9941199421882628,0.7919230461120605,0.1399111151695251,0.082569773232602,0.2769405543804168
site10,2,global,7504,1876,0.9954817295074464,0.9954817295074464,0.7927872538566589,0.13873291015625,0.082569773232602,0.2769405543804168
site10,2,local,7504,1876,0.990609884262085,0.990609884262085,0.7889278531074524,0.1429479122161865,0.082569773232602,0.2769405543804168
site10,3,global,7504,1876,0.9910512566566468,0.9910512566566468,0.790248453617096,0.1425660848617553,0.082569773232602,0.2769405543804168
site10,3,local,7504,1876,0.9897079467773438,0.9897079467773438,0.7899293303489685,0.1437282562255859,0.082569773232602,0.2769405543804168
site10,4,global,7504,1876,0.9872444868087769,0.9872444868087769,0.7894660830497742,0.1458595991134643,0.082569773232602,0.2769405543804168
site10,4,local,7504,1876,0.992138683795929,0.992138683795929,0.7904831171035767,0.1416252255439758,0.082569773232602,0.2769405543804168
site10,5,global,7504,1876,0.988646686077118,0.988646686077118,0.7901490330696106,0.1446464657783508,0.082569773232602,0.2769405543804168
