site,round,stage,n_train,n_test,loss,mse,mae,r2
site05,4,local,3704,927,1.1142377853393557,1.1142377853393557,0.8395707607269287,0.1681357622146606
site06,0,global,4503,1126,1.4641813039779663,1.4641813039779663,0.9680601954460144,-0.0129452943801879
site06,0,local,4503,1126,1.2413594722747805,1.2413594722747805,0.8996569514274597,0.1412066221237182
site06,1,global,4503,1126,1.2373994588851929,1.2373994588851929,0.8952835202217102,0.1439462304115295
site06,1,local,4503,1126,1.247017502784729,1.247017502784729,0.8998508453369141,0.1372922658920288
site06,2,global,4503,1126,1.2295444011688232,1.2295444011688232,0.8927895426750183,0.1493804454803466
site06,2,local,4503,1126,1.2338171005249023,1.2338171005249023,0.8945668339729309,0.1464245319366455
site06,3,global,4503,1126,1.2291784286499023,1.2291784286499023,0.8915799856185913,0.1496336460113525
site06,3,local,4503,1126,1.2352912425994873,1.2352912425994873,0.8957743644714355,0.1454046368598938
site06,4,global,4503,1126,1.231210470199585,1.231210470199585,0.8920667767524719,0.1482278108596801
site06,4,local,4503,1126,1.239748477935791,1.239748477935791,0.8956533074378967,0.1423211097717285
site07,0,global,5712,1429,1.190367341041565,1.190367341041565,0.8713640570640564,-0.0067189931869506
site07,0,local,5712,1429,1.0453509092330933,1.0453509092330933,0.8171152472496033,0.1159244775772094
site07,1,global,5712,1429,1.0395561456680298,1.0395561456680298,0.8158829212188721,0.120825171470642
site07,1,local,5712,1429,1.0554128885269165,1.0554128885269165,0.821438729763031,0.1074147820472717
site07,2,global,5712,1429,1.0470689535140991,1.0470689535140991,0.818344235420227,0.1144714951515197
site07,2,local,5712,1429,1.039018630981445,1.039018630981445,0.8154552578926086,0.1212798357009887
site07,3,global,5712,1429,1.0449175834655762,1.0449175834655762,0.8172532916069031,0.1162909269332885
site07,3,local,5712,1429,1.039298415184021,1.039298415184021,0.8153902292251587,0.1210431456565857
site07,4,global,5712,1429,1.0409142971038818,1.0409142971038818,0.8159012198448181,0.1196765899658203
site07,4,local,5712,1429,1.0404460430145264,1.0404460430145264,0.8158119320869446,0.120072603225708
site08,0,global,6523,1631,1.38130784034729,1.38130784034729,0.9311313629150392,-0.0193613767623901
site08,0,local,6523,1631,1.147167444229126,1.147167444229126,0.8497419953346252,0.1534268260002136
site08,1,global,6523,1631,1.1552410125732422,1.1552410125732422,0.8539514541625977,0.1474688053131103
site08,1,local,6523,1631,1.1450661420822144,1.1450661420822144,0.8485131859779358,0.1549775600433349
site08,2,global,6523,1631,1.145577907562256,1.145577907562256,0.8485447764396667,0.1545997858047485
site08,2,local,6523,1631,1.1550415754318235,1.1550415754318235,0.8491527438163757,0.1476159691810608
site08,3,global,6523,1631,1.146715521812439,1.146715521812439,0.8496314287185669,0.1537602543830871
site08,3,local,6523,1631,1.1584373712539673,1.1584373712539673,0.8562884330749512,0.1451099514961242
site08,4,global,6523,1631,1.1497862339019775,1.1497862339019775,0.8517373204231262,0.1514942646026611
site08,4,local,6523,1631,1.1522727012634275,1.1522727012634275,0.8530779480934143,0.1496593356132507
site09,0,global,6739,1685,1.2395747900009155,1.2395747900009155,0.8846960663795471,-0.0240758657455444
site09,0,local,6739,1685,1.1066912412643433,1.1066912412643433,0.8328108787536621,0.0857060551643371
site09,1,global,6739,1685,1.0937656164169312,1.0937656164169312,0.8268780708312988,0.0963844656944274
site09,1,local,6739,1685,1.1071008443832395,1.1071008443832395,0.8323222398757935,0.0853676199913024
site09,2,global,6739,1685,1.0954543352127075,1.0954543352127075,0.8275996446609497,0.0949893593788147
site09,2,local,6739,1685,1.1040434837341309,1.1040434837341309,0.8316476345062256,0.0878933668136596
site09,3,global,6739,1685,1.0970940589904783,1.0970940589904783,0.8281012177467346,0.0936346650123596
site09,3,local,6739,1685,1.1010072231292725,1.1010072231292725,0.8299079537391663,0.0904017686843872
site09,4,global,6739,1685,1.0964969396591189,1.0964969396591189,0.8278865218162537,0.0941280126571655
site09,4,local,6739,1685,1.1014738082885742,1.1014738082885742,0.8301003575325012,0.0900164246559143
site10,0,global,7504,1876,1.1642693281173706,1.1642693281173706,0.8491030931472778,-0.0072981119155883
site10,0,local,7504,1876,1.0012516975402832,1.0012516975402832,0.7957876324653625,0.1337408423423767
site10,1,global,7504,1876,0.9883627891540528,0.9883627891540528,0.7894258499145508,0.1448920369148254
site10,1,local,7504,1876,0.9880936741828918,0.9880936741828918,0.7886099815368652,0.1451249122619629
site10,2,global,7504,1876,0.9898839592933656,0.9898839592933656,0.7897861003875732,0.1435759663581848
site10,2,local,7504,1876,0.9891279339790344,0.9891279339790344,0.7898575067520142,0.1442300677299499
site10,3,global,7504,1876,0.9889366030693054,0.9889366030693054,0.7897839546203613,0.1443955898284912
site10,3,local,7504,1876,0.9868037700653076,0.9868037700653076,0.7881036400794983,0.1462408900260925
site10,4,global,7504,1876,0.9867965579032898,0.9867965579032898,0.7891117930412292,0.1462471485137939
site10,4,local,7504,1876,1.006287693977356,1.006287693977356,0.7965479493141174,0.1293838024139404
