site,round,stage,n_train,n_test,loss,c_index,events
site05,4,local,1111,278,5.314666271209717,0.737077737077737,9.0
site06,0,global,1351,338,5.801838397979736,0.5385779122541604,14.0
site06,0,local,1351,338,5.910170555114746,0.540090771558245,14.0
site06,1,global,1351,338,5.91196870803833,0.540090771558245,14.0
site06,1,local,1351,338,5.844250202178955,0.540090771558245,14.0
site06,2,global,1351,338,5.857899188995361,0.540090771558245,14.0
site06,2,local,1351,338,5.8723015785217285,0.540090771558245,14.0
site06,3,global,1351,338,5.87787389755249,0.540090771558245,14.0
site06,3,local,1351,338,5.898369312286377,0.540090771558245,14.0
site06,4,global,1351,338,5.870253562927246,0.540090771558245,14.0
site06,4,local,1351,338,5.847940921783447,0.540090771558245,14.0
site07,0,global,1714,429,6.0345306396484375,0.6148725034543399,19.0
site07,0,local,1714,429,5.919795989990234,0.6632332621529958,19.0
site07,1,global,1714,429,5.902182102203369,0.6632332621529958,19.0
site07,1,local,1714,429,5.902304172515869,0.6632332621529958,19.0
site07,2,global,1714,429,5.91754150390625,0.6632332621529958,19.0
site07,2,local,1714,429,5.926047801971436,0.6632332621529958,19.0
site07,3,global,1714,429,5.916536808013916,0.6632332621529958,19.0
site07,3,local,1714,429,5.892068386077881,0.6632332621529958,19.0
site07,4,global,1714,429,5.917879581451416,0.6632332621529958,19.0
site07,4,local,1714,429,5.902632713317871,0.6632332621529958,19.0
site08,0,global,1957,490,6.159924507141113,0.7563216299799891,23.0
site08,0,local,1957,490,5.686400890350342,0.7987993450973259,23.0
site08,1,global,1957,490,5.717611789703369,0.7987993450973259,23.0
site08,1,local,1957,490,5.708951950073242,0.7987993450973259,23.0
site08,2,global,1957,490,5.807888031005859,0.7987993450973259,23.0
site08,2,local,1957,490,5.770718574523926,0.7987993450973259,23.0
site08,3,global,1957,490,5.7762980461120605,0.7987993450973259,23.0
site08,3,local,1957,490,5.762729644775391,0.7987993450973259,23.0
site08,4,global,1957,490,5.783116340637207,0.7987993450973259,23.0
site08,4,local,1957,490,5.808220863342285,0.7987993450973259,23.0
site09,0,global,2021,506,6.202259063720703,0.539869741242739,23.0
site09,0,local,2021,506,6.213926792144775,0.5058968491462771,23.0
site09,1,global,2021,506,6.307291507720947,0.5110015842281288,23.0
site09,1,local,2021,506,6.208178520202637,0.5123217743355043,23.0
site09,2,global,2021,506,6.258763790130615,0.5110015842281288,23.0
site09,2,local,2021,506,6.2123212814331055,0.5110015842281288,23.0
site09,3,global,2021,506,6.276350498199463,0.5110015842281288,23.0
site09,3,local,2021,506,6.211636543273926,0.5110015842281288,23.0
site09,4,global,2021,506,6.270654201507568,0.5110015842281288,23.0
site09,4,local,2021,506,6.20831298828125,0.5110015842281288,23.0
site10,0,global,2251,563,6.310512065887451,0.5045845873871352,26.0
site10,0,local,2251,563,6.304685592651367,0.55700986911178,26.0
site10,1,global,2251,563,6.353877067565918,0.55700986911178,26.0
site10,1,local,2251,563,6.314876079559326,0.55700986911178,26.0
site10,2,global,2251,563,6.320131301879883,0.55700986911178,26.0
site10,2,local,2251,563,6.305333614349365,0.55700986911178,26.0
site10,3,global,2251,563,6.332125186920166,0.55700986911178,26.0
site10,3,local,2251,563,6.309366703033447,0.55700986911178,26.0
site10,4,global,2251,563,6.330019950866699,0.55700986911178,26.0
site10,4,local,2251,563,6.296887397766113,0.55700986911178,26.0
